"","gene_id","gene_name","phage","mmseqs_qseqid","mmseqs_sseqid","mmseqs_Gene.Names","mmseqs_FinalID","mmseqs_sporulation","kegg_sporulation","phrog_best_hit","cog_best_hit","sporulation_hit","Host","Description","f_spor","predicted_label","life_bool"
"133","K01356","Bs_lexA","NC_041867","NC_041867_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Willow",TRUE,"temperate",TRUE
"134","K01356","Bs_lexA","MH454082","MH454082_32",NA,NA,NA,"no_hit","og.enriched",NA,"COG1974","og.enriched","Paenibacillus","Paenibacillus phage Genki",TRUE,"temperate",TRUE
"135","K01356","Bs_lexA","NC_048715","NC_048715_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Kawika",TRUE,"temperate",TRUE
"136","K01356","Bs_lexA","NC_048690","NC_048690_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Pagassa",TRUE,"temperate",TRUE
"137","K01356","Bs_lexA","NC_048716","NC_048716_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Lucielle",TRUE,"temperate",TRUE
"138","K01356","Bs_lexA","OP503990","OP503990_34",NA,NA,NA,"no_hit","og.enriched",NA,"COG1974","og.enriched","Paenibacillus","Paenibacillus phage Dash",TRUE,"temperate",TRUE
"139","K01356","Bs_lexA","KF296717","KF296717_3",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Bacillus","Bacillus phage proCM3",TRUE,"temperate",TRUE
"140","K01356","Bs_lexA","MH431935","MH431935_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Honeybear",TRUE,"temperate",TRUE
"141","K01356","Bs_lexA","OP341623","OP341623_25",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Parageobacillus","Parageobacillus phage vB_PtoS_NIIg3.2",TRUE,"temperate",TRUE
"142","K01356","Bs_lexA","MH431938","MH431938_23","A0Q0N2","lexA NT01CX_2111",NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Paenibacillus","Paenibacillus phage C7Cdelta",TRUE,"virulent",FALSE
"143","K01356","Bs_lexA","MH454077","MH454077_32",NA,NA,NA,"no_hit","og.enriched",NA,"COG1974","og.enriched","Paenibacillus","Paenibacillus phage Bloom",TRUE,"temperate",TRUE
"144","K01356","Bs_lexA","MZ092003","MZ092003_43","Q89KS7","lexA blr4826",NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Paenibacillus","Paenibacillus phage Pd_22F",TRUE,"temperate",TRUE
"145","K01356","Bs_lexA","NC_048714","NC_048714_31",NA,NA,NA,"no_hit","og.enriched",NA,"COG1974","og.enriched","Paenibacillus","Paenibacillus phage Yyerffej",TRUE,"temperate",TRUE
"146","K01356","Bs_lexA","MH431936","MH431936_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Kawika",TRUE,"temperate",TRUE
"147","K01356","Bs_lexA","OP503991","OP503991_32",NA,NA,NA,"no_hit","og.enriched",NA,"COG1974","og.enriched","Paenibacillus","Paenibacillus phage Lilo",TRUE,"temperate",TRUE
"148","K01356","Bs_lexA","MH454080","MH454080_24","A0Q0N2","lexA NT01CX_2111",NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Paenibacillus","Paenibacillus phage Ley",TRUE,"virulent",FALSE
"149","K01356","Bs_lexA","MT210152","MT210152_52","Q0AY82","lexA Swol_1008",NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Bacillus","Bacillus phage vB_Bacillus_1020A",TRUE,"temperate",TRUE
"150","K01356","Bs_lexA","NC_048688","NC_048688_32",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage BN12",TRUE,"temperate",TRUE
"151","K01356","Bs_lexA","MH454084","MH454084_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Toothless",TRUE,"temperate",TRUE
"152","K01356","Bs_lexA","MW927522","MW927522_31",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Pahemo",TRUE,"temperate",TRUE
"153","K01356","Bs_lexA","MW927525","MW927525_31",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Sneaky",TRUE,"temperate",TRUE
"154","K01356","Bs_lexA","NC_055028","NC_055028_23",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Paenibacillus","Paenibacillus phage C7Cdelta",TRUE,"virulent",FALSE
"155","K01356","Bs_lexA","NC_009552","NC_009552_24",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Geobacillus","Geobacillus virus E2",TRUE,"temperate",TRUE
"156","K01356","Bs_lexA","MG727695","MG727695_32",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage BN12",TRUE,"temperate",TRUE
"157","K01356","Bs_lexA","MG711464","MG711464_3",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG1974","og.enriched","Faecalibacterium","Faecalibacterium phage FP_Lugh",TRUE,"virulent",FALSE
"158","K01356","Bs_lexA","MG727699","MG727699_29",NA,NA,NA,"no_hit","og.enriched","phrog_4","COG2932","og.enriched","Paenibacillus","Paenibacillus phage Pagassa",TRUE,"temperate",TRUE
"159","K01447",NA,"AB016282","AB016282_28","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_9611","COG5632","sporulation_gene","Bacillus","Bacillus phage phi105",TRUE,"temperate",TRUE
"160","K01447",NA,"AB823818","AB823818_2",NA,NA,NA,"no_hit","sporulation_gene","phrog_9611","COG5632","sporulation_gene","Geobacillus","Geobacillus phage phiOH2",TRUE,"temperate",TRUE
"161","K01447",NA,"AB930182","AB930182_171","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage SPG24",TRUE,"virulent",FALSE
"162","K01447",NA,"AF020713","AF020713_28","O31982","blyA yomC BSU21410","O31982","sporulation_gene","sporulation_gene","phrog_2338","COG5632","sporulation_gene","Bacillus","Bacillus phage SPBc2",TRUE,"temperate",TRUE
"163","K01447",NA,"AF020713","AF020713_28","O31982","blyA yomC BSU21410","O31982","sporulation_gene","sporulation_gene","phrog_2338","COG5632","sporulation_gene","Bacillus","Bacillus phage SPBc2",TRUE,"temperate",TRUE
"164","K01447",NA,"AP013029","AP013029_51","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage phiNIT1",TRUE,"virulent",FALSE
"165","K01447",NA,"CP019719","CP019719_59",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage phiERICV",TRUE,"temperate",TRUE
"166","K01447",NA,"DQ150593","DQ150593_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage Fah",TRUE,"temperate",TRUE
"167","K01447",NA,"DQ222851","DQ222851_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage Cherry",TRUE,"temperate",TRUE
"168","K01447",NA,"DQ222853","DQ222853_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage Gamma",TRUE,"temperate",TRUE
"169","K01447",NA,"DQ222855","DQ222855_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage Gamma",TRUE,"temperate",TRUE
"170","K01447",NA,"DQ289555","DQ289555_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage WBeta",TRUE,"temperate",TRUE
"171","K01447",NA,"DQ289556","DQ289556_16","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage Gamma isolate d'Herelle",TRUE,"temperate",TRUE
"172","K01447",NA,"EU874396","EU874396_65","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage IEBH",TRUE,"temperate",TRUE
"173","K01447",NA,"EU887664","EU887664_21",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage TP21-L",TRUE,"temperate",TRUE
"174","K01447",NA,"GU229986","GU229986_33","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage 250",TRUE,"temperate",TRUE
"175","K01447",NA,"HM072038","HM072038_24","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_9611","COG5632","sporulation_gene","Bacillus","Bacillus phage phi105",TRUE,"temperate",TRUE
"176","K01447",NA,"HM144387","HM144387_1",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage W.Ph.",TRUE,"virulent",FALSE
"177","K01447",NA,"JN654439","JN654439_7",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage BPS13",TRUE,"virulent",FALSE
"178","K01447",NA,"MG727696","MG727696_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Kiel007",TRUE,"temperate",TRUE
"179","K01447",NA,"JQ062992","JQ062992_53",NA,NA,NA,"no_hit","sporulation_gene","phrog_1794","COG5632","sporulation_gene","Bacillus","Bacillus phage phIS3501",TRUE,"temperate",TRUE
"180","K01447",NA,"JQ062992","JQ062992_53",NA,NA,NA,"no_hit","sporulation_gene","phrog_1794","COG5632","sporulation_gene","Bacillus","Bacillus phage phIS3501",TRUE,"temperate",TRUE
"181","K01447",NA,"JQ729990","JQ729990_12",NA,NA,NA,"no_hit","sporulation_gene","phrog_822","COG3023","sporulation_gene","Clostridium","Clostridium phage phiCP7R",TRUE,"virulent",FALSE
"182","K01447",NA,"JQ729991","JQ729991_10",NA,NA,NA,"no_hit","sporulation_gene","phrog_822","COG3023","sporulation_gene","Clostridium","Clostridium phage phiCPV4",TRUE,"virulent",FALSE
"183","K01447",NA,"JQ729992","JQ729992_12",NA,NA,NA,"no_hit","sporulation_gene","phrog_822","COG3023","sporulation_gene","Clostridium","Clostridium phage phiZP2",TRUE,"virulent",FALSE
"184","K01447",NA,"JX887877","JX887877_4",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage vB_BtS_BMBtp2",TRUE,"temperate",TRUE
"185","K01447",NA,"KC430106","KC430106_7",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage BPS10C",TRUE,"virulent",FALSE
"186","K01447",NA,"MH606185","MH606185_48","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage BSP38",TRUE,"virulent",FALSE
"187","K01447",NA,"KC699836","KC699836_39",NA,NA,NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage SIOphi",TRUE,"virulent",FALSE
"188","K01447",NA,"KC847113","KC847113_41","P54450","cwlH yqeE BSU25710","K01447","sporulation_gene","sporulation_gene","phrog_1493","COG5632","sporulation_gene","Bacillus","Bacillus phage PBP180",TRUE,"temperate",TRUE
"189","K01447",NA,"KF010834","KF010834_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage phiIBB_P123",TRUE,"temperate",TRUE
"190","K01447",NA,"KF296717","KF296717_55",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage proCM3",TRUE,"temperate",TRUE
"191","K01447",NA,"KF296718","KF296718_24",NA,NA,NA,"no_hit","sporulation_gene","phrog_1794","COG5632","sporulation_gene","Bacillus","Bacillus phage phiCM3",TRUE,"temperate",TRUE
"192","K01447",NA,"KF296718","KF296718_24",NA,NA,NA,"no_hit","sporulation_gene","phrog_1794","COG5632","sporulation_gene","Bacillus","Bacillus phage phiCM3",TRUE,"temperate",TRUE
"193","K01447",NA,"KF669652","KF669652_47","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage Grass",TRUE,"virulent",FALSE
"194","K01447",NA,"KJ489399","KJ489399_63",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Hakuna",TRUE,"virulent",FALSE
"195","K01447",NA,"KJ489401","KJ489401_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Megatron",TRUE,"virulent",FALSE
"196","K01447",NA,"KP202972","KP202972_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage HB10c2",TRUE,"temperate",TRUE
"197","K01447",NA,"KP296791","KP296791_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Diva",TRUE,"temperate",TRUE
"198","K01447",NA,"KP296793","KP296793_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Rani",TRUE,"temperate",TRUE
"199","K01447",NA,"KP296795","KP296795_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Shelly",TRUE,"temperate",TRUE
"200","K01447",NA,"KP296796","KP296796_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Sitara",TRUE,"temperate",TRUE
"201","K01447",NA,"KT151955","KT151955_50",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Brevibacillus","Brevibacillus phage Jenst",TRUE,"virulent",FALSE
"202","K01447",NA,"KT151957","KT151957_50",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Brevibacillus","Brevibacillus phage SecTim467",TRUE,"virulent",FALSE
"203","K01447",NA,"KT151959","KT151959_57",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Brevibacillus","Brevibacillus phage Sundance",TRUE,"temperate",TRUE
"204","K01447",NA,"KT207918","KT207918_70",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Eyuki",TRUE,"virulent",FALSE
"205","K01447",NA,"KT361649","KT361649_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Fern",TRUE,"temperate",TRUE
"206","K01447",NA,"KT361650","KT361650_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Willow",TRUE,"temperate",TRUE
"207","K01447",NA,"KT361651","KT361651_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Harrison",TRUE,"temperate",TRUE
"208","K01447",NA,"KT361652","KT361652_20",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Xenia",TRUE,"temperate",TRUE
"209","K01447",NA,"KT361653","KT361653_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Paisley",TRUE,"temperate",TRUE
"210","K01447",NA,"KT361654","KT361654_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Vegas",TRUE,"temperate",TRUE
"211","K01447",NA,"KT361655","KT361655_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Hayley",TRUE,"temperate",TRUE
"212","K01447",NA,"KT361656","KT361656_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Vadim",TRUE,"temperate",TRUE
"213","K01447",NA,"KT361657","KT361657_19",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Paenibacillus","Paenibacillus phage Diane",TRUE,"temperate",TRUE
"214","K01447",NA,"KT626446","KT626446_23",NA,NA,NA,"no_hit","sporulation_gene","phrog_3088","COG3023","sporulation_gene","Bacillus","Bacillus phage phi4B1",TRUE,"temperate",TRUE
"215","K01447",NA,"KT725776","KT725776_57","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage vB_BceS-MY192",TRUE,"temperate",TRUE
"216","K01447",NA,"KU160496","KU160496_29",NA,NA,NA,"no_hit","sporulation_gene","phrog_670","COG5632","sporulation_gene","Bacillus","Bacillus phage vB_BhaS-171",TRUE,"temperate",TRUE
"217","K01447",NA,"KU737344","KU737344_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Nigalana",TRUE,"virulent",FALSE
"218","K01447",NA,"KU737348","KU737348_68",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Zuko",TRUE,"virulent",FALSE
"219","K01447",NA,"KU737349","KU737349_66",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage DIGNKC",TRUE,"virulent",FALSE
"220","K01447",NA,"KU737350","KU737350_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage SageFayge",TRUE,"virulent",FALSE
"221","K01447",NA,"KU737351","KU737351_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage NotTheCreek",TRUE,"virulent",FALSE
"222","K01447",NA,"KU737352","KU737352_69",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Nemo",TRUE,"virulent",FALSE
"223","K01447",NA,"KU847400","KU847400_3",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Crookii",TRUE,"virulent",FALSE
"224","K01447",NA,"KX011169","KX011169_65",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage SalinJah",TRUE,"virulent",FALSE
"225","K01447",NA,"KX147229","KX147229_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Belinda",TRUE,"virulent",FALSE
"226","K01447",NA,"KX156152","KX156152_69",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Smudge",TRUE,"virulent",FALSE
"227","K01447",NA,"KX190834","KX190834_56",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage BMBtpLA3",TRUE,"temperate",TRUE
"228","K01447",NA,"KX227757","KX227757_26","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage PfEFR-4",TRUE,"temperate",TRUE
"229","K01447",NA,"KX227760","KX227760_26","P14892","cwlA","P14892","sporulation_gene","sporulation_gene","phrog_3088","COG5632","sporulation_gene","Bacillus","Bacillus phage PfEFR-5",TRUE,"temperate",TRUE
"230","K01447",NA,"KX349902","KX349902_67",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Kida",TRUE,"virulent",FALSE
"231","K01447",NA,"KX349903","KX349903_70",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage DirtyBetty",TRUE,"virulent",FALSE
"232","K01447",NA,"KX961629","KX961629_65",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage BJ4",TRUE,"virulent",FALSE
"233","K01447",NA,"KX961632","KX961632_64",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage SBP8a",TRUE,"virulent",FALSE
"234","K01447",NA,"KX965989","KX965989_75","P54450","cwlH yqeE BSU25710","K01447","sporulation_gene","no_hit","phrog_3088","COG5632","sporulation_gene","Aeribacillus","Aeribacillus phage AP45",TRUE,"temperate",TRUE
"235","K01447",NA,"KY030782","KY030782_16","O31982","blyA yomC BSU21410","O31982","sporulation_gene","sporulation_gene","phrog_2338","COG5632","sporulation_gene","Bacillus","Bacillus phage phi3T",TRUE,"temperate",TRUE
"236","K01447",NA,"KY030782","KY030782_16","O31982","blyA yomC BSU21410","O31982","sporulation_gene","sporulation_gene","phrog_2338","COG5632","sporulation_gene","Bacillus","Bacillus phage phi3T",TRUE,"temperate",TRUE
"237","K01447",NA,"KY368640","KY368640_39",NA,NA,NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage vB_BsuM-Goe3",TRUE,"virulent",FALSE
"238","K01447",NA,"LT960608","LT960608_77","Q38653","PLY511",NA,"no_hit","sporulation_gene","phrog_5182","COG5632","sporulation_gene","Bacillus","Bacillus phage SBSphiJ",TRUE,"virulent",FALSE
"239","K01447",NA,"MF288917","MF288917_68",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage PPIsBest",TRUE,"virulent",FALSE
"240","K01447",NA,"MF288918","MF288918_69",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Bubs",TRUE,"virulent",FALSE
"241","K01447",NA,"MF288919","MF288919_69",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage AaronPhadgers",TRUE,"virulent",FALSE
"242","K01447",NA,"MF288920","MF288920_69",NA,NA,NA,"no_hit","sporulation_gene","phrog_833","COG5632","sporulation_gene","Bacillus","Bacillus phage Zainny",TRUE,"virulent",FALSE
