"","ID","GTDB_tax","sequence_id","predicted_label","p_temperate","p_virulent","matched_phyla","matched_class","matched_order","matched_family","matched_word"
"367","Draper_2018_SRR6914117_NODE_2_length_44319_cov_76.759601","Bacteria;Firmicutes_A;Lachnospiraceae",143179,"temperate","0.7916365568155231","0.2083634431844769",NA,NA,NA,"Lachnospiraceae",NA
"368","Draper_2018_SRR6914117_NODE_20_length_16055_cov_20.494062","Bacteria;Firmicutes;Lactobacillaceae",143175,"temperate","0.6811992877631282","0.31880071223687184",NA,NA,NA,"Lactobacillaceae",NA
"370","Draper_2018_SRR6914117_NODE_25_length_15593_cov_9.087592","Bacteria;Firmicutes_A;Acutalibacteraceae",143177,"temperate","0.8965313530661718","0.10346864693382825",NA,NA,NA,"Acutalibacteraceae",NA
"371","Draper_2018_SRR6914117_NODE_27_length_14307_cov_19.840864","Bacteria;Firmicutes;Lactobacillaceae",143178,"temperate","0.5725887011032792","0.42741129889672075",NA,NA,NA,"Lactobacillaceae",NA
"372","Draper_2018_SRR6914117_NODE_31_length_12309_cov_10.323486","Bacteria;Firmicutes_A;Lachnospiraceae",143180,"temperate","0.7902048235222048","0.2097951764777951",NA,NA,NA,"Lachnospiraceae",NA
"374","Draper_2018_SRR6914117_NODE_5_length_33713_cov_552.529324","Bacteria;Firmicutes_A;Ruminococcaceae",143182,"temperate","0.8256942991440213","0.17430570085597868",NA,NA,NA,"Ruminococcaceae",NA
"375","Draper_2018_SRR6914117_NODE_6_length_30660_cov_25.151871","Bacteria;Firmicutes_C;Veillonellaceae",143184,"temperate","0.6720172060125709","0.32798279398742913",NA,NA,NA,"Veillonellaceae",NA
"378","Draper_2018_SRR6914117_NODE_8_length_28507_cov_17.309363","Bacteria;Firmicutes;Lactobacillaceae",143186,"temperate","0.5547824480112898","0.44521755198871016",NA,NA,NA,"Lactobacillaceae",NA
"383","Fernandes_2019_SRR5747448_NODE_9_length_5339_cov_165.471991","Bacteria;Proteobacteria;Enterobacteriaceae",143191,"temperate","0.7777571039577311","0.22224289604226888",NA,NA,NA,"Enterobacteriaceae",NA
"384","Fernandes_2019_SRR5747454_NODE_2_length_5869_cov_323.686791","Bacteria;Bacteroidota;Muribaculaceae",143192,"virulent","0.22575087451157885","0.7742491254884212","Bacteroidota",NA,NA,"Muribaculaceae",NA
"386","Giloteaux_145306_NODE_1169_length_13332_cov_3.178796","Bacteria;Bacteroidota;Bacteroidaceae",143193,"temperate","0.7866394332258474","0.21336056677415266","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"387","Giloteaux_145306_NODE_11736_length_1916_cov_1.105646","Bacteria;Proteobacteria;Enterobacteriaceae",143194,"temperate","0.9996780073704201","0.00032199262957984063",NA,NA,NA,"Enterobacteriaceae",NA
"400","Giloteaux_145306_NODE_460_length_32891_cov_7.297003","Bacteria;Bacteroidota;Bacteroidaceae",143207,"virulent","0.07379695781729234","0.9262030421827077","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"403","Giloteaux_145306_NODE_899_length_17090_cov_5.598125","Bacteria;Bacteroidota;Bacteroidaceae",143210,"virulent","0.45061133755389676","0.5493886624461032","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"404","Giloteaux_145307_NODE_1270_length_8642_cov_4.167587","Bacteria;Actinobacteriota;Coriobacteriaceae",143211,"temperate","0.8813820892353785","0.11861791076462147",NA,NA,NA,"Coriobacteriaceae",NA
"405","Giloteaux_145307_NODE_1389_length_7954_cov_7.843490","Bacteria;Bacteroidota;Bacteroidaceae",143212,"virulent","0.08852701302013878","0.9114729869798612","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"407","Giloteaux_145307_NODE_1763_length_6569_cov_2.085222","Bacteria;Firmicutes_A;Oscillospiraceae",143214,"temperate","0.5613762351598405","0.4386237648401595",NA,NA,NA,"Oscillospiraceae",NA
"409","Giloteaux_145307_NODE_204_length_55804_cov_4.665858","Bacteria;Firmicutes_A;",143216,"virulent","0.1466196949337337","0.8533803050662663",NA,NA,NA,NA,NA
"410","Giloteaux_145307_NODE_2112_length_5739_cov_1.748753","Bacteria;Firmicutes_A;Oscillospiraceae",143217,"virulent","0.11221414810096342","0.8877858518990366",NA,NA,NA,"Oscillospiraceae",NA
"415","Han_2018_ERR1398068_NODE_130_length_45330_cov_68.213539","Bacteria;Firmicutes_A;Butyricicoccaceae",143222,"virulent","0.4399634984316186","0.5600365015683814",NA,NA,NA,"Butyricicoccaceae",NA
"416","Han_2018_ERR1398068_NODE_1321_length_9152_cov_4.804111","Bacteria;Firmicutes_A;Lachnospiraceae",143223,"virulent","0.2700647582723922","0.7299352417276078",NA,NA,NA,"Lachnospiraceae",NA
"417","Han_2018_ERR1398068_NODE_134_length_44938_cov_187.858922","Bacteria;Bacteroidota;Bacteroidaceae",143224,"virulent","0.4243242920401152","0.5756757079598848","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"419","Han_2018_ERR1398068_NODE_17_length_125286_cov_82.909224","Bacteria;Bacteroidota;Bacteroidaceae",143227,"virulent","0.4436132791737194","0.5563867208262806","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"420","Han_2018_ERR1398068_NODE_174_length_37297_cov_33.071613","Bacteria;Firmicutes_A;Ruminococcaceae",143226,"temperate","0.5409333829878861","0.45906661701211393",NA,NA,NA,"Ruminococcaceae",NA
"421","Han_2018_ERR1398068_NODE_183_length_36463_cov_243.929054","Bacteria;Bacteroidota;Bacteroidaceae",143228,"virulent","0.29624979840823507","0.7037502015917649","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"422","Han_2018_ERR1398068_NODE_1911_length_6922_cov_11.937673","Bacteria;Firmicutes_A;Ruminococcaceae",143229,"virulent","0.3082531384340043","0.6917468615659956",NA,NA,NA,"Ruminococcaceae",NA
"423","Han_2018_ERR1398068_NODE_20_length_113108_cov_21.946459","Bacteria;Actinobacteriota;Coriobacteriaceae",143231,"virulent","0.32667554698804663","0.6733244530119534",NA,NA,NA,"Coriobacteriaceae",NA
"424","Han_2018_ERR1398068_NODE_2034_length_6615_cov_8.927439","Bacteria;Firmicutes_C;Selenomonadaceae",143230,"temperate","0.6956297471300784","0.3043702528699216",NA,NA,NA,"Selenomonadaceae",NA
"426","Han_2018_ERR1398068_NODE_2573_length_5560_cov_3.732607","Bacteria;Firmicutes_A;Acutalibacteraceae",143233,"temperate","0.6059521249188095","0.39404787508119055",NA,NA,NA,"Acutalibacteraceae",NA
"431","Han_2018_ERR1398068_NODE_2956_length_5006_cov_2.812361","Bacteria;Bacteroidota;Bacteroidaceae",143238,"virulent","0.30916078817895987","0.6908392118210401","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"433","Han_2018_ERR1398068_NODE_41_length_84060_cov_242.628534","Bacteria;Bacteroidota;P3",143240,"virulent","0.30832531905044097","0.6916746809495591","Bacteroidota",NA,NA,"P3",NA
"436","Han_2018_ERR1398068_NODE_545_length_17029_cov_46.311948","Bacteria;Firmicutes_A;Ruminococcaceae",143243,"virulent","0.39697799783183735","0.6030220021681627",NA,NA,NA,"Ruminococcaceae",NA
"441","Han_2018_ERR1398068_NODE_750_length_13438_cov_177.979227","Bacteria;Bacteroidota;Bacteroidaceae",143248,"virulent","0.06944739515947544","0.9305526048405246","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"442","Han_2018_ERR1398068_NODE_80_length_58853_cov_70.946886","Bacteria;Bacteroidota;Bacteroidaceae",143249,"virulent","0.4889247769946784","0.5110752230053216","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"443","Han_2018_ERR1398068_NODE_97_length_54332_cov_229.786834","Bacteria;Bacteroidota;Bacteroidaceae",143250,"virulent","0.35570909272509255","0.6442909072749075","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"444","Han_2018_ERR1398069_NODE_115_length_33769_cov_24.871507","Bacteria;Bacteroidota;Bacteroidaceae",143251,"virulent","0.13908457668896299","0.860915423311037","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"445","Han_2018_ERR1398069_NODE_1242_length_10688_cov_22.421142","Bacteria;Bacteroidota;Bacteroidaceae",143252,"virulent","0.08810490510391991","0.91189509489608","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"447","Han_2018_ERR1398069_NODE_1354_length_10145_cov_188.715857","Bacteria;Bacteroidota;Bacteroidaceae",143254,"virulent","0.0400861967244636","0.9599138032755364","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"449","Han_2018_ERR1398069_NODE_1505_length_9498_cov_42.695753","Bacteria;Bacteroidota;Bacteroidaceae",143256,"virulent","0.08317572091007137","0.9168242790899286","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"451","Han_2018_ERR1398069_NODE_18_length_53631_cov_365.753938","Bacteria;Bacteroidota;Bacteroidaceae",143258,"virulent","0.2582931170121937","0.7417068829878063","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"452","Han_2018_ERR1398069_NODE_1948_length_7953_cov_10.415801","Bacteria;Proteobacteria;Rhizobiaceae",143259,"virulent","0.47778993984033924","0.5222100601596608",NA,NA,NA,"Rhizobiaceae",NA
"453","Han_2018_ERR1398069_NODE_1977_length_7888_cov_3.049917","Bacteria;Firmicutes_A;Oscillospiraceae",143260,"virulent","0.46197399118100696","0.5380260088189931",NA,NA,NA,"Oscillospiraceae",NA
"454","Han_2018_ERR1398069_NODE_2020_length_7773_cov_37.468126","Bacteria;Bacteroidota;Bacteroidaceae",143261,"virulent","0.2510874139881273","0.7489125860118727","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"455","Han_2018_ERR1398069_NODE_22_length_51581_cov_344.089663","Bacteria;Bacteroidota;Bacteroidaceae",143263,"virulent","0.20164333413075897","0.798356665869241","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"456","Han_2018_ERR1398069_NODE_2244_length_7294_cov_61.724133","Bacteria;Bacteroidota;Bacteroidaceae",143262,"virulent","0.307610947030056","0.692389052969944","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"457","Han_2018_ERR1398069_NODE_2482_length_6789_cov_3.529700","Bacteria;Firmicutes_A;Oscillospiraceae",143264,"virulent","0.2707867541828102","0.7292132458171897",NA,NA,NA,"Oscillospiraceae",NA
"458","Han_2018_ERR1398069_NODE_2486_length_6780_cov_19.407881","Bacteria;Bacteroidota;Bacteroidaceae",143265,"virulent","0.41072437396185163","0.5892756260381484","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"459","Han_2018_ERR1398069_NODE_2524_length_6708_cov_96.435743","Bacteria;Bacteroidota;Bacteroidaceae",143266,"temperate","0.7311204716549969","0.268879528345003","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"460","Han_2018_ERR1398069_NODE_2604_length_6546_cov_107.071330","Bacteria;Bacteroidota;Bacteroidaceae",143267,"temperate","0.5055337110978315","0.4944662889021684","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"461","Han_2018_ERR1398069_NODE_3230_length_5548_cov_6.237757","Bacteria;Desulfobacterota_A;Desulfovibrionaceae",143268,"temperate","0.751316008811711","0.24868399118828907",NA,NA,NA,"Desulfovibrionaceae",NA
"462","Han_2018_ERR1398069_NODE_333_length_21915_cov_215.815233","Bacteria;Bacteroidota;Bacteroidaceae",143269,"temperate","0.7459093548978409","0.2540906451021591","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"463","Han_2018_ERR1398069_NODE_3407_length_5360_cov_561.828464","Bacteria;Bacteroidota;Bacteroidaceae",143270,"virulent","0.29029857047115226","0.7097014295288478","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"464","Han_2018_ERR1398069_NODE_3688_length_5030_cov_3.536884","Bacteria;Bacteroidota;Bacteroidaceae",143271,"temperate","0.7215526562735788","0.2784473437264211","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"465","Han_2018_ERR1398069_NODE_3691_length_5026_cov_132.959767","Bacteria;Bacteroidota;Bacteroidaceae",143272,"virulent","0.32585532661065075","0.6741446733893494","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"467","Han_2018_ERR1398069_NODE_90_length_35923_cov_41.536021","Bacteria;Bacteroidota;F082",143274,"virulent","0.10028471177892519","0.8997152882210748","Bacteroidota",NA,NA,"F082",NA
"469","Han_2018_ERR1398070_NODE_1973_length_5529_cov_12.568323","Bacteria;Firmicutes_A;Lachnospiraceae",143276,"temperate","0.7713711021407679","0.22862889785923218",NA,NA,NA,"Lachnospiraceae",NA
"470","Han_2018_ERR1398070_NODE_2077_length_5315_cov_11.410837","Bacteria;Proteobacteria;Burkholderiaceae",143277,"virulent","0.4085852070254147","0.5914147929745854",NA,NA,NA,"Burkholderiaceae",NA
"471","Han_2018_ERR1398070_NODE_27_length_72284_cov_17.250689","Bacteria;Bacteroidota;Bacteroidaceae",143278,"virulent","0.39055539805057404","0.609444601949426","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"472","Han_2018_ERR1398070_NODE_747_length_11299_cov_8.089648","Bacteria;Firmicutes_A;Oscillospiraceae",143279,"temperate","0.5839291963244194","0.41607080367558064",NA,NA,NA,"Oscillospiraceae",NA
"474","Han_2018_ERR1398071_NODE_1011_length_10194_cov_23.781438","Bacteria;Firmicutes_A;Lachnospiraceae",143281,"virulent","0.22237642740547003","0.77762357259453",NA,NA,NA,"Lachnospiraceae",NA
"478","Han_2018_ERR1398071_NODE_2222_length_5880_cov_25.768412","Bacteria;Bacteroidota;Bacteroidaceae",143285,"virulent","0.24686996494032887","0.7531300350596711","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"479","Han_2018_ERR1398071_NODE_2328_length_5715_cov_4.137279","Bacteria;Bacteroidota;Bacteroidaceae",143286,"virulent","0.38335310106186493","0.6166468989381351","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"480","Han_2018_ERR1398071_NODE_288_length_21996_cov_12.827492","Bacteria;Actinobacteriota;Coriobacteriaceae",143287,"temperate","0.8880831460137076","0.11191685398629242",NA,NA,NA,"Coriobacteriaceae",NA
"481","Han_2018_ERR1398071_NODE_343_length_20086_cov_9.542010","Bacteria;Actinobacteriota;Bifidobacteriaceae",143288,"temperate","0.8677961120619694","0.1322038879380307",NA,NA,NA,"Bifidobacteriaceae",NA
"484","Han_2018_ERR1398071_NODE_603_length_14318_cov_4.502980","Bacteria;Firmicutes_A;Ruminococcaceae",143291,"virulent","0.32271425297052686","0.6772857470294731",NA,NA,NA,"Ruminococcaceae",NA
"487","Han_2018_ERR1398072_NODE_1401_length_13496_cov_6.299159","Bacteria;Firmicutes_A;Lachnospiraceae",143294,"temperate","0.6623809424480248","0.33761905755197524",NA,NA,NA,"Lachnospiraceae",NA
"495","Han_2018_ERR1398072_NODE_352_length_36708_cov_8.367119","Bacteria;Firmicutes_A;Oscillospiraceae",143302,"virulent","0.48338140068521185","0.5166185993147882",NA,NA,NA,"Oscillospiraceae",NA
"496","Han_2018_ERR1398072_NODE_3580_length_6216_cov_6.397500","Bacteria;Bacteroidota;Bacteroidaceae",143303,"virulent","0.23302802184192384","0.7669719781580763","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"499","Han_2018_ERR1398072_NODE_3909_length_5779_cov_4.630678","Bacteria;Bacteroidota;Bacteroidaceae",143306,"temperate","0.5145190614198678","0.4854809385801322","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"501","Han_2018_ERR1398072_NODE_4233_length_5383_cov_4.764640","Bacteria;Bacteroidota;Rikenellaceae",143308,"temperate","0.6721662423733133","0.32783375762668654","Bacteroidota",NA,NA,"Rikenellaceae",NA
"502","Han_2018_ERR1398072_NODE_4244_length_5372_cov_4.704721","Bacteria;Firmicutes_A;CAG-382",143309,"virulent","0.4450679198047013","0.5549320801952987",NA,NA,NA,"CAG-382",NA
"503","Han_2018_ERR1398072_NODE_4362_length_5236_cov_9.482146","Bacteria;Firmicutes_A;Ruminococcaceae",143310,"temperate","0.786260646722769","0.21373935327723093",NA,NA,NA,"Ruminococcaceae",NA
"504","Han_2018_ERR1398072_NODE_4507_length_5096_cov_3.912121","Bacteria;Bacteroidota;Rikenellaceae",143311,"virulent","0.052706976781312344","0.9472930232186876","Bacteroidota",NA,NA,"Rikenellaceae",NA
"506","Han_2018_ERR1398072_NODE_4582_length_5001_cov_3.609786","Bacteria;Firmicutes_A;Acutalibacteraceae",143313,"virulent","0.20374955402570713","0.796250445974293",NA,NA,NA,"Acutalibacteraceae",NA
"510","Han_2018_ERR1398073_NODE_1441_length_8955_cov_16.363483","Bacteria;Bacteroidota;Bacteroidaceae",143317,"temperate","0.5376969374836043","0.46230306251639575","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"511","Han_2018_ERR1398073_NODE_1527_length_8455_cov_4.783810","Bacteria;Firmicutes_A;Lachnospiraceae",143318,"temperate","0.5868333637000331","0.4131666362999668",NA,NA,NA,"Lachnospiraceae",NA
"512","Han_2018_ERR1398073_NODE_1604_length_7969_cov_36.332954","Bacteria;Bacteroidota;Bacteroidaceae",143319,"temperate","0.5504065080809255","0.4495934919190745","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"513","Han_2018_ERR1398073_NODE_1779_length_7006_cov_8.925478","Bacteria;Bacteroidota;Tannerellaceae",143320,"temperate","0.7677324284614687","0.23226757153853123","Bacteroidota",NA,NA,"Tannerellaceae",NA
"514","Han_2018_ERR1398073_NODE_1901_length_6468_cov_33.784344","Bacteria;Bacteroidota;Bacteroidaceae",143321,"temperate","0.5123282113968569","0.4876717886031431","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"515","Han_2018_ERR1398073_NODE_1917_length_6392_cov_8.873915","Bacteria;Proteobacteria;Enterobacteriaceae",143322,"virulent","0.08148411370510568","0.9185158862948943",NA,NA,NA,"Enterobacteriaceae",NA
"516","Han_2018_ERR1398073_NODE_1942_length_6291_cov_6.452213","Bacteria;Firmicutes_A;Lachnospiraceae",143323,"virulent","0.36994761180857905","0.6300523881914208",NA,NA,NA,"Lachnospiraceae",NA
"517","Han_2018_ERR1398073_NODE_2103_length_5800_cov_3.798259","Bacteria;Proteobacteria;Enterobacteriaceae",143324,"temperate","0.9975233681195168","0.0024766318804831213",NA,NA,NA,"Enterobacteriaceae",NA
"518","Han_2018_ERR1398073_NODE_2121_length_5758_cov_11.629493","Bacteria;Bacteroidota;Tannerellaceae",143325,"virulent","0.3048901822311381","0.6951098177688619","Bacteroidota",NA,NA,"Tannerellaceae",NA
"521","Han_2018_ERR1398073_NODE_232_length_38887_cov_5.683972","Bacteria;Firmicutes_A;Oscillospiraceae",143328,"virulent","0.3811144707926612","0.6188855292073387",NA,NA,NA,"Oscillospiraceae",NA
"522","Han_2018_ERR1398073_NODE_2359_length_5106_cov_5.165314","Bacteria;Firmicutes_A;Lachnospiraceae",143329,"temperate","0.9194164389001418","0.0805835610998582",NA,NA,NA,"Lachnospiraceae",NA
"523","Han_2018_ERR1398073_NODE_2388_length_5025_cov_4.234608","Bacteria;Firmicutes_A;Oscillospiraceae",143330,"virulent","0.4809126293435938","0.5190873706564062",NA,NA,NA,"Oscillospiraceae",NA
"524","Han_2018_ERR1398073_NODE_247_length_37543_cov_11.123453","Bacteria;Firmicutes_A;Anaerotignaceae",143331,"temperate","0.8036142945532329","0.19638570544676717",NA,NA,NA,"Anaerotignaceae",NA
"525","Han_2018_ERR1398073_NODE_25_length_99510_cov_55.799296","Bacteria;Firmicutes_A;Lachnospiraceae",143332,"temperate","0.8648573449598616","0.1351426550401384",NA,NA,NA,"Lachnospiraceae",NA
"526","Han_2018_ERR1398073_NODE_261_length_36369_cov_29.489040","Bacteria;Firmicutes_A;Oscillospiraceae",143333,"temperate","0.5356617363291789","0.4643382636708211",NA,NA,NA,"Oscillospiraceae",NA
"527","Han_2018_ERR1398073_NODE_337_length_31552_cov_7.413119","Bacteria;Firmicutes_A;Oscillospiraceae",143334,"virulent","0.41018897789655656","0.5898110221034435",NA,NA,NA,"Oscillospiraceae",NA
"528","Han_2018_ERR1398073_NODE_352_length_30555_cov_66.315934","Bacteria;Firmicutes_A;Lachnospiraceae",143335,"temperate","0.8763120670468348","0.12368793295316517",NA,NA,NA,"Lachnospiraceae",NA
"529","Han_2018_ERR1398073_NODE_544_length_21976_cov_35.884357","Bacteria;Bacteroidota;Bacteroidaceae",143336,"virulent","0.3756060143979665","0.6243939856020335","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"531","Han_2018_ERR1398073_NODE_880_length_14519_cov_10.533324","Bacteria;Firmicutes_A;Lachnospiraceae",143338,"temperate","0.9600703908186811","0.039929609181318965",NA,NA,NA,"Lachnospiraceae",NA
"532","Han_2018_ERR1398074_NODE_1057_length_15243_cov_5.074598","Bacteria;Firmicutes_A;Ruminococcaceae",143339,"virulent","0.11925288516523481","0.8807471148347652",NA,NA,NA,"Ruminococcaceae",NA
"533","Han_2018_ERR1398074_NODE_1092_length_14931_cov_46.382428","Bacteria;Bacteroidota;Muribaculaceae",143340,"temperate","0.5980241213673262","0.40197587863267376","Bacteroidota",NA,NA,"Muribaculaceae",NA
"537","Han_2018_ERR1398074_NODE_1569_length_12139_cov_29.613787","Bacteria;Bacteroidota;Bacteroidaceae",143344,"virulent","0.3955739894817933","0.6044260105182068","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"538","Han_2018_ERR1398074_NODE_1659_length_11674_cov_125.747310","Bacteria;Bacteroidota;Bacteroidaceae",143345,"virulent","0.3738928269180048","0.6261071730819951","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"540","Han_2018_ERR1398074_NODE_173_length_41788_cov_55.917164","Bacteria;Bacteroidota;Bacteroidaceae",143347,"temperate","0.562454004498022","0.4375459955019779","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"544","Han_2018_ERR1398074_NODE_22_length_111690_cov_11.873292","Bacteria;Firmicutes_A;Ruminococcaceae",143351,"temperate","0.5162737595916412","0.48372624040835877",NA,NA,NA,"Ruminococcaceae",NA
"545","Han_2018_ERR1398074_NODE_2527_length_8944_cov_76.114861","Bacteria;Bacteroidota;Bacteroidaceae",143352,"virulent","0.2937780999820301","0.70622190001797","Bacteroidota",NA,NA,"Bacteroidaceae",NA
"547","Han_2018_ERR1398074_NODE_2711_length_8444_cov_56.302420","Bacteria;Bacteroidota;Bacteroidaceae",143354,"temperate","0.6322249130891154","0.3677750869108845","Bacteroidota",NA,NA,"Bacteroidaceae",NA
