contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
VIRSorter_DJKA86_ANT-KO_scaffold_71-cat_2	43272	No	NA	68	26	2	Medium-quality	Genome-fragment	58.5	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA59_ANT-F21_scaffold_145-cat_2	42765	No	NA	54	21	0	Low-quality	Genome-fragment	43.63	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA51_ANT-F21_scaffold_92-cat_2	42200	No	NA	65	9	0	Low-quality	Genome-fragment	38.61	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_447-cat_2	41877	No	NA	51	4	3	Low-quality	Genome-fragment	9.74	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA115_ANT-F21_scaffold_122-cat_2	40810	Yes	32972	55	19	6	Medium-quality	Genome-fragment	54.26	HMM-based (lower-bound)	19.21	1.0	
VIRSorter_DJKA87_NP-F11_scaffold_70-cat_2	39584	No	NA	39	8	0	Low-quality	Genome-fragment	12.9	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_576-cat_2	37011	No	NA	65	11	3	Low-quality	Genome-fragment	18.26	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA113_NP-J24_scaffold_1278-cat_2	35977	No	NA	53	14	1	Low-quality	Genome-fragment	49.05	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA127_NP-F11_scaffold_136-cat_2	34836	No	NA	54	18	3	Medium-quality	Genome-fragment	75.15	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA41_NP-J24_scaffold_44-cat_2	33280	No	NA	56	11	2	Low-quality	Genome-fragment	43.44	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA123_ANT-F21_scaffold_347-cat_2	33204	No	NA	39	10	4	Medium-quality	Genome-fragment	50.39	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA59_ANT-F21_scaffold_267-cat_2	32808	No	NA	42	16	3	Medium-quality	Genome-fragment	68.17	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA123_ANT-F21_scaffold_660-cat_2	32206	No	NA	45	17	2	Medium-quality	Genome-fragment	66.81	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA76_ANT-21_scaffold_127-cat_2	30389	No	NA	47	18	2	Medium-quality	Genome-fragment	70.24	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA48_scaffold_183-cat_2	29477	No	NA	38	9	0	Low-quality	Genome-fragment	22.03	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA68_ANT-21_scaffold_242-cat_2	29311	No	NA	39	15	2	Medium-quality	Genome-fragment	60.65	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA96_NP-F35_scaffold_71-cat_2	28951	No	NA	40	16	1	Medium-quality	Genome-fragment	56.43	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA70_ANT-KO_scaffold_189-cat_2	28602	No	NA	42	17	1	Medium-quality	Genome-fragment	68.34	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA99_ANT-F21_scaffold_478-cat_2	26907	No	NA	32	7	4	Low-quality	Genome-fragment	40.84	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_1143-cat_2	25596	No	NA	42	7	1	Medium-quality	Genome-fragment	67.75	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA70_ANT-KO_scaffold_261-cat_2	24546	No	NA	31	7	0	Low-quality	Genome-fragment	42.09	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA79_NP-F11_scaffold_179-cat_2	24537	No	NA	26	5	0	Low-quality	Genome-fragment	7.77	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA63_NP-F11_scaffold_137-cat_2	24468	No	NA	37	14	2	Low-quality	Genome-fragment	47.26	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA51_ANT-F21_scaffold_285-cat_2	23981	No	NA	26	3	0	Low-quality	Genome-fragment	10.95	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA72_NP-F35_scaffold_127-cat_2	23396	No	NA	36	5	2	Low-quality	Genome-fragment	46.38	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA104_NP-F35_scaffold_256-cat_2	22837	No	NA	27	10	0	Low-quality	Genome-fragment	41.85	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA123_ANT-F21_scaffold_818-cat_2	22779	No	NA	35	5	3	Low-quality	Genome-fragment	30.36	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA110_ANT-KO_scaffold_640-cat_2	21910	No	NA	34	6	2	Low-quality	Genome-fragment	30.9	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA108_ANT-21_scaffold_181-cat_2	21594	No	NA	27	6	3	Low-quality	Genome-fragment	32.77	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA115_ANT-F21_scaffold_423-cat_2	21034	No	NA	26	5	4	Low-quality	Genome-fragment	31.92	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA123_ANT-F21_scaffold_855-cat_2	20921	No	NA	37	14	0	Low-quality	Genome-fragment	47.66	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA51_ANT-F21_scaffold_387-cat_2	20392	No	NA	29	8	0	Low-quality	Genome-fragment	34.32	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA121_NP-J24_scaffold_507-cat_2	19282	No	NA	34	3	1	Low-quality	Genome-fragment	28.55	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA59_ANT-F21_scaffold_735-cat_2	18952	No	NA	22	12	0	Low-quality	Genome-fragment	14.04	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA41_NP-J24_scaffold_207-cat_2	18233	No	NA	26	3	1	Low-quality	Genome-fragment	29.68	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA116_ANT-21_scaffold_621-cat_2	18175	No	NA	36	14	0	Low-quality	Genome-fragment	43.1	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_2105-cat_2	17780	No	NA	25	3	4	Low-quality	Genome-fragment	25.49	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA113_NP-J24_scaffold_974-cat_2	17006	No	NA	29	4	1	Low-quality	Genome-fragment	34.84	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA51_ANT-F21_scaffold_572-cat_2	16605	No	NA	23	5	3	Low-quality	Genome-fragment	25.2	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_2391-cat_2	16454	No	NA	22	5	3	Low-quality	Genome-fragment	24.97	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA126_ANT-KO_scaffold_1533-cat_2	16318	No	NA	25	10	0	Low-quality	Genome-fragment	38.67	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA105_NP-J24_scaffold_825-cat_2	16262	No	NA	28	5	1	Low-quality	Genome-fragment	22.12	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA100_ANT-21_scaffold_584-cat_2	16034	No	NA	22	5	3	Low-quality	Genome-fragment	24.33	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA83_ANT-F21_scaffold_569-cat_2	15897	No	NA	23	1	0	Low-quality	Genome-fragment	13.61	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_2755-cat_2	15184	No	NA	18	14	0	Low-quality	Genome-fragment	10.69	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA68_ANT-21_scaffold_711-cat_2	15099	No	NA	26	6	1	Low-quality	Genome-fragment	33.39	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA83_ANT-F21_scaffold_652-cat_2	14957	Yes	13464	23	6	2	Low-quality	Genome-fragment	32.22	AAI-based (medium-confidence)	9.98	1.0	
VIRSorter_DJKA99_ANT-F21_scaffold_2048-cat_2	14770	No	NA	23	2	2	Low-quality	Genome-fragment	32.21	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA111_NP-F11_scaffold_606-cat_2	14114	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
VIRSorter_DJKA54_ANT-KO_scaffold_1007-cat_2	14102	No	NA	12	5	1	Low-quality	Genome-fragment	6.14	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA120_NP-F35_scaffold_710-cat_2	13612	No	NA	26	5	1	Low-quality	Genome-fragment	26.86	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA99_ANT-F21_scaffold_1583-cat_2	13459	No	NA	21	2	1	Low-quality	Genome-fragment	7.63	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA123_ANT-F21_scaffold_1844-cat_2	13001	No	NA	22	8	0	Low-quality	Genome-fragment	30.75	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA84_ANT-21_scaffold_790-cat_2	12780	No	NA	26	6	1	Low-quality	Genome-fragment	20.54	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA102_ANT-KO_scaffold_1657-cat_2	12659	No	NA	10	3	0	Low-quality	Genome-fragment	4.27	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_DJKA126_ANT-KO_scaffold_2447-cat_2	12096	No	NA	16	4	0	Low-quality	Genome-fragment	13.11	HMM-based (lower-bound)	0.0	1.01	
VIRSorter_DJKA56_NP-F35_scaffold_385-cat_2	12048	No	NA	20	5	0	Low-quality	Genome-fragment	20.92	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA40_NP-F35_scaffold_527-cat_2	11955	No	NA	16	4	1	Low-quality	Genome-fragment	21.45	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA40_NP-F35_scaffold_537-cat_2	11834	No	NA	15	7	0	Low-quality	Genome-fragment	20.24	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA54_ANT-KO_scaffold_1419-cat_2	11526	Yes	7737	22	4	2	Low-quality	Genome-fragment	11.47	AAI-based (medium-confidence)	32.87	1.0	
VIRSorter_DJKA48_scaffold_672-cat_2	11456	No	NA	22	2	2	Low-quality	Genome-fragment	16.26	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA126_ANT-KO_scaffold_2740-cat_2	11174	No	NA	19	3	0	Low-quality	Genome-fragment	7.99	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA107_ANT-F21_scaffold_4731-cat_2	10914	No	NA	18	8	0	Low-quality	Genome-fragment	18.6	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_DJKA78_ANT-KO_scaffold_1866-cat_2	10854	No	NA	16	6	1	Low-quality	Genome-fragment	25.21	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA49_NP-J24_scaffold_415-cat_2	10813	No	NA	21	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
VIRSorter_DJKA126_ANT-KO_scaffold_3336-cat_2	10765	No	NA	17	6	1	Low-quality	Genome-fragment	25.07	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA86_ANT-KO_scaffold_1125-cat_2	10752	No	NA	23	6	0	Low-quality	Genome-fragment	27.02	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA128_NP-F35_scaffold_1570-cat_2	10616	No	NA	12	2	1	Low-quality	Genome-fragment	17.2	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA102_ANT-KO_scaffold_2255-cat_2	10459	No	NA	8	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
VIRSorter_DJKA124_ANT-21_scaffold_2872-cat_2	10195	No	NA	17	6	1	Low-quality	Genome-fragment	23.75	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA99_ANT-F21_scaffold_2486-cat_2	10148	No	NA	15	6	1	Low-quality	Genome-fragment	23.64	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_DJKA124_ANT-21_scaffold_2336-cat_2	10117	No	NA	13	2	2	Low-quality	Genome-fragment	12.93	HMM-based (lower-bound)	0.0	1.01	
VIRSorter_DJKA95_NP-F11_scaffold_1_gene_38_gene_146-36310-138510-cat_5	102200	No	NA	112	0	55	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
VIRSorter_DJKA102_ANT-KO_scaffold_2_gene_1_gene_88-117-102778-cat_5	102661	No	NA	88	1	56	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
VIRSorter_DJKA118_ANT-KO_scaffold_14_gene_57_gene_82-61295-79235-cat_5	17940	Yes	16141	26	6	3	Low-quality	Genome-fragment	38.63	AAI-based (medium-confidence)	10.03	1.0	
VIRSorter_DJKA64_NP-F35_scaffold_67_gene_13_gene_24-13121-29029-cat_5	15908	No	NA	12	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
VIRSorter_DJKA95_NP-F11_scaffold_678_gene_1_gene_15-140-9860-cat_5	9720	No	NA	15	1	1	Low-quality	Genome-fragment	18.52	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_K_1_A_VIRSorter_K-1-A_scaffold_2391-cat_2-cat_2	66012	No	NA	106	12	1	Medium-quality	Genome-fragment	62.9	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_K_1_A_VIRSorter_K-1-A_scaffold_697-cat_2-cat_2	57574	No	NA	90	20	3	Medium-quality	Genome-fragment	83.16	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_K_2_A_VIRSorter_scaffold_96-circular-cat_1-cat_2	41848	No	NA	69	30	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_K_7_2_VIRSorter_K-7-2_scaffold_727-cat_2-cat_2	30251	No	NA	46	8	3	Low-quality	Genome-fragment	49.8	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_K_7_5_VIRSorter_scaffold_783_gene_1_gene_65-0-42564-cat_4-cat_2	42564	No	NA	64	24	1	Medium-quality	Genome-fragment	53.52	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_M1_7_3_VIRSorter_scaffold_227-cat_2-cat_2	37495	No	NA	57	24	1	Low-quality	Genome-fragment	49.08	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_M2_7_1_VIRSorter_scaffold_135-circular-cat_2-cat_2	55782	No	NA	94	25	2	Medium-quality	Genome-fragment	69.93	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_M2_7_6_VIRSorter_scaffold_29_gene_62_gene_152-68940-122365-cat_5-cat_2	53425	No	NA	89	25	1	Medium-quality	Genome-fragment	67.19	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_MC_3_A_VIRSorter_scaffold_210-circular-cat_2-cat_2	61515	No	NA	92	11	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_MC_3_A_VIRSorter_scaffold_912-cat_1-cat_2	29370	No	NA	43	24	1	Medium-quality	Genome-fragment	74.64	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_MC_6_LG_VIRSorter_scaffold_183-circular-cat_2-cat_2	69547	No	NA	93	19	1	High-quality	High-quality	99.41	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_MC_6_LG_VIRSorter_scaffold_276-cat_2_gene_28_gene_123-21510-70190-cat_5	48680	No	NA	93	3	4	Low-quality	Genome-fragment	16.57	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_MC_6_LG_VIRSorter_scaffold_521-circular-cat_2-cat_2	43532	No	NA	73	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_MC_6_LG_VIRSorter_scaffold_677-cat_2-cat_2	53323	No	NA	62	21	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_MC_6_LG_VIRSorter_scaffold_742-cat_2-cat_2	88135	No	NA	110	18	0	Low-quality	Genome-fragment	49.26	AAI-based (medium-confidence)	0.0	1.02	
VIRSorter_MC_6_XL_VIRSorter_scaffold_29-cat_2-cat_2	99821	No	NA	105	12	2	Low-quality	Genome-fragment	31.3	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_MIP3H_12202015_scaffold_107-cat_2	102337	No	NA	104	20	1	Low-quality	Genome-fragment	24.39	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_5H_03032016_scaffold_32-cat_1	53556	No	NA	69	26	2	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_5H_07132016_scaffold_6-cat_2	38393	No	NA	77	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_S_input_FT_scaffold_0_trim_2-cat_2	111509	No	NA	131	20	0	Low-quality	Genome-fragment	38.36	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_S_input_FT_scaffold_192-cat_2	31307	No	NA	36	4	1	Low-quality	Genome-fragment	7.38	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_S_input_FT_scaffold_1072-cat_1	12410	No	NA	18	10	0	Low-quality	Genome-fragment	20.15	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_GB_10_scaffold_3-cat_1	100396	Yes	94397	103	40	9	High-quality	High-quality	100.0	AAI-based (high-confidence)	5.98	1.02	contig >1.5x longer than expected genome length
VIRSorter_shale_CT_3_scaffold_53_gene_34_gene_108-31773-81210-cat_1	49437	No	NA	72	24	0	Medium-quality	Genome-fragment	85.48	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_6_scaffold_114_gene_35_gene_119-31717-75864-cat_1	44097	No	NA	82	29	3	Medium-quality	Genome-fragment	81.28	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_6_scaffold_139_gene_34_gene_93-31773-70041-cat_4-cat_1	38218	No	NA	59	24	0	Medium-quality	Genome-fragment	66.32	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_CT_3_scaffold_530-cat_1	35860	No	NA	51	22	2	Medium-quality	Genome-fragment	80.45	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_6_scaffold_552-cat_1	26126	No	NA	32	19	0	Medium-quality	Genome-fragment	60.32	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_GTI_6SM_PW365_scaffold_297-cat_1	21180	No	NA	23	10	0	Low-quality	Genome-fragment	40.07	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_Carm_06272012_scaffold_142-cat_1	20063	No	NA	33	11	1	Low-quality	Genome-fragment	38.1	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_K_7_2_K-7-2_scaffold_1637-cat_1	14685	No	NA	24	6	0	Low-quality	Genome-fragment	35.14	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_6_gene_2_gene_208-5966-187189-cat_2	181223	No	NA	214	19	6	Medium-quality	Genome-fragment	61.72	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_2391-cat_2	66012	No	NA	106	12	1	Medium-quality	Genome-fragment	62.9	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_697-cat_2	57574	No	NA	90	20	3	Medium-quality	Genome-fragment	83.16	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_1_scaffold_135-cat_2	55782	No	NA	94	25	2	Medium-quality	Genome-fragment	69.93	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_7_7_scaffold_127-cat_2	54390	No	NA	94	25	5	Medium-quality	Genome-fragment	70.02	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_7_2_K-7-2_scaffold_339-cat_2	54331	No	NA	67	9	5	Medium-quality	Genome-fragment	88.16	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_6_scaffold_29_gene_62_gene_152-68940-122365-cat_2	53425	No	NA	89	25	1	Medium-quality	Genome-fragment	67.19	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_4_scaffold_306-cat_2	49233	No	NA	73	25	4	Medium-quality	Genome-fragment	84.03	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_M2_7_2_scaffold_212-cat_2	46935	No	NA	67	27	5	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_7_4_K-7-4_scaffold_402-cat_2	45602	No	NA	71	25	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
VIRSorter_shale_K_7_6_scaffold_101-cat_2	45370	No	NA	61	27	4	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M1_7_4_scaffold_171-cat_2	44498	No	NA	69	20	3	Medium-quality	Genome-fragment	75.89	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_GTI_6SM_PW365_scaffold_183_gene_8_gene_71-7250-50925-cat_2	43675	No	NA	64	22	1	Medium-quality	Genome-fragment	56.98	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_shale_K_2_A_scaffold_96-cat_2	41848	No	NA	69	30	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_K_7_3_K-7-3_scaffold_358-cat_2	38542	No	NA	53	16	0	Medium-quality	Genome-fragment	54.67	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_1579-cat_2	37743	No	NA	68	13	0	High-quality	High-quality	91.49	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_M1_7_3_scaffold_227-cat_2	37495	No	NA	57	24	1	Low-quality	Genome-fragment	49.08	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_CT_3_scaffold_3_gene_160_gene_214-177695-213838-cat_2	36143	No	NA	52	21	0	High-quality	High-quality	91.85	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_6_PW90_scaffold_93-cat_2	34967	Yes	26529	42	15	5	Medium-quality	Genome-fragment	50.81	AAI-based (high-confidence)	24.13	1.0	
VIRSorter_shale_K_7_2_K-7-2_scaffold_60_gene_1_gene_57-0-33744-cat_2	33744	No	NA	59	10	0	Medium-quality	Genome-fragment	50.89	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_shale_M2_7_2_scaffold_409-cat_2	32047	No	NA	55	13	3	Medium-quality	Genome-fragment	54.68	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_K_7_2_K-7-2_scaffold_681-cat_2	31711	Yes	27936	52	26	4	Medium-quality	Genome-fragment	59.85	AAI-based (medium-confidence)	11.9	1.0	
VIRSorter_shale_CT_3_scaffold_126_gene_1_gene_48-0-30885-cat_2	30885	No	NA	49	25	2	Medium-quality	Genome-fragment	66.19	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_4_A_scaffold_188-cat_2	25227	No	NA	32	14	0	Medium-quality	Genome-fragment	62.65	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_K_7_6_scaffold_360-cat_2	23966	No	NA	38	13	1	Medium-quality	Genome-fragment	50.54	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_CT_3_scaffold_638-cat_2	19852	No	NA	41	10	3	Low-quality	Genome-fragment	34.22	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_10287-cat_2	19466	No	NA	28	7	1	Low-quality	Genome-fragment	26.19	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_7_7_scaffold_1102-cat_2	14571	No	NA	24	6	1	Low-quality	Genome-fragment	25.21	AAI-based (high-confidence)	0.0	1.01	
VIRSorter_shale_K_1_A_K-1-A_scaffold_10536-cat_2	12079	No	NA	27	6	1	Low-quality	Genome-fragment	30.62	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_M1_7_1_scaffold_1368_gene_5_gene_17-5070-16353-cat_2	11233	No	NA	13	6	1	Low-quality	Genome-fragment	26.67	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_K_1_A_K-1-A_scaffold_18320-cat_2	10580	No	NA	21	4	0	Low-quality	Genome-fragment	7.85	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_MC_3_A_scaffold_111-cat_2	91735	No	NA	115	26	7	Low-quality	Genome-fragment	19.78	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_MC_6_LG_scaffold_742-cat_2	88135	No	NA	110	18	0	Low-quality	Genome-fragment	49.26	AAI-based (medium-confidence)	0.0	1.02	
VIRSorter_shale_MC_3_A_scaffold_192-cat_2	64743	Yes	52127	87	31	8	High-quality	High-quality	100.0	AAI-based (medium-confidence)	19.49	1.0	contig >1.5x longer than expected genome length
VIRSorter_shale_MC_3_A_scaffold_210-cat_2	61515	No	NA	92	11	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_MC_3_A_scaffold_1291-cat_2	53941	No	NA	85	15	0	High-quality	High-quality	90.45	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_MC_6_LG_scaffold_3459-cat_2	14631	No	NA	26	3	0	Low-quality	Genome-fragment	41.01	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_shale_MC_6_LG_scaffold_10083_gene_6_gene_23-3277-17617-cat_2	14290	No	NA	18	4	0	Low-quality	Genome-fragment	31.1	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_MC_6_LG_scaffold_2293_gene_1_gene_20-53-13647-cat_2	13594	No	NA	20	8	0	Low-quality	Genome-fragment	31.09	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_shale_MC_6_XL_scaffold_29-cat_2	99821	No	NA	105	12	2	Low-quality	Genome-fragment	31.3	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_MC_6_XL_scaffold_66-cat_2	66250	No	NA	85	22	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_W_2__Widges_2_scaffold_208-cat_2	57021	No	NA	98	20	1	High-quality	High-quality	96.8	AAI-based (medium-confidence)	0.0	1.0	
VIRSorter_shale_W_2__Widges_2_scaffold_199-cat_2	52130	No	NA	83	22	4	Medium-quality	Genome-fragment	70.98	HMM-based (lower-bound)	0.0	1.0	
VIRSorter_HMP_SRS013940_scaffold_501-cat_1-cat_1	39762	No	NA	58	29	0	Medium-quality	Genome-fragment	65.42	AAI-based (high-confidence)	0.0	1.0	
VIRSorter_HMP_SRS051031_scaffold_139-cat_2-cat_2	84040	Yes	34798	113	18	22	Complete	High-quality	100.0	Provirus (medium-confidence)	58.59	1.0	contig >1.5x longer than expected genome length
VIRSorter_HMP_SRS017916_scaffold_84-cat_2-cat_2	79691	Yes	31823	102	15	24	Medium-quality	Genome-fragment	58.13	HMM-based (lower-bound)	60.07	1.0	low-confidence Provirus
VIRSorter_HMP_SRS013940_scaffold_578-cat_2-cat_2	70036	Yes	63970	112	29	5	Complete	High-quality	100.0	Provirus (high-confidence)	8.66	1.0	
VIRSorter_HMP_SRS077117_scaffold_182-cat_2-cat_2	69997	Yes	51169	96	29	17	High-quality	High-quality	100.0	AAI-based (medium-confidence)	26.9	1.0	
