genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
KF024732.fasta,0.005,greedy,fastANI,False,0,0_557,0_557
KF024733.fasta,0.005,greedy,fastANI,True,0,0_2576,0_2576
KF024734.fasta,0.005,greedy,fastANI,True,0,0_74,0_74
KF114874.fasta,0.005,greedy,fastANI,True,0,0_1510,0_1510
KF114875.fasta,0.005,greedy,fastANI,True,0,0_302,0_302
KF188414.fasta,0.005,greedy,fastANI,False,0,0_413,0_413
KF279411.fasta,0.005,greedy,fastANI,True,0,0_697,0_697
KF279412.fasta,0.005,greedy,fastANI,True,0,0_743,0_743
KF279413.fasta,0.005,greedy,fastANI,False,0,0_743,0_743
KF279414.fasta,0.005,greedy,fastANI,True,0,0_2400,0_2400
KF279415.fasta,0.005,greedy,fastANI,True,0,0_2087,0_2087
KF279416.fasta,0.005,greedy,fastANI,True,0,0_2076,0_2076
KF279417.fasta,0.005,greedy,fastANI,True,0,0_428,0_428
KF279418.fasta,0.005,greedy,fastANI,True,0,0_2754,0_2754
KF306380.fasta,0.005,greedy,fastANI,True,0,0_400,0_400
KF416340.fasta,0.005,greedy,fastANI,True,0,0_2099,0_2099
KF416341.fasta,0.005,greedy,fastANI,False,0,0_702,0_702
KF416342.fasta,0.005,greedy,fastANI,True,0,0_679,0_679
KF416343.fasta,0.005,greedy,fastANI,True,0,0_433,0_433
KF416344.fasta,0.005,greedy,fastANI,True,0,0_2357,0_2357
KF493879.fasta,0.005,greedy,fastANI,True,0,0_982,0_982
KF493880.fasta,0.005,greedy,fastANI,True,0,0_2381,0_2381
KF493881.fasta,0.005,greedy,fastANI,True,0,0_670,0_670
KF493882.fasta,0.005,greedy,fastANI,True,0,0_2638,0_2638
KF493883.fasta,0.005,greedy,fastANI,False,0,0_557,0_557
KF560330.fasta,0.005,greedy,fastANI,False,0,0_2707,0_2707
KF560331.fasta,0.005,greedy,fastANI,True,0,0_2279,0_2279
KF560332.fasta,0.005,greedy,fastANI,True,0,0_2270,0_2270
KF560333.fasta,0.005,greedy,fastANI,True,0,0_2391,0_2391
KF560334.fasta,0.005,greedy,fastANI,False,0,0_2433,0_2433
KF562099.fasta,0.005,greedy,fastANI,True,0,0_569,0_569
KF562100.fasta,0.005,greedy,fastANI,False,0,0_407,0_407
KF562101.fasta,0.005,greedy,fastANI,True,0,0_484,0_484
KF562102.fasta,0.005,greedy,fastANI,True,0,0_453,0_453
KF669650.fasta,0.005,greedy,fastANI,True,0,0_1778,0_1778
KF692088.fasta,0.005,greedy,fastANI,True,0,0_3824,0_3824
KF713485.fasta,0.005,greedy,fastANI,True,0,0_969,0_969
KF713486.fasta,0.005,greedy,fastANI,True,0,0_1228,0_1228
KF841475.fasta,0.005,greedy,fastANI,True,0,0_2662,0_2662
KF841476.fasta,0.005,greedy,fastANI,True,0,0_2616,0_2616
KF841477.fasta,0.005,greedy,fastANI,True,0,0_3094,0_3094
KF861510.fasta,0.005,greedy,fastANI,True,0,0_2241,0_2241
KF954506.fasta,0.005,greedy,fastANI,True,0,0_2659,0_2659
KF959563.fasta,0.005,greedy,fastANI,False,0,0_2470,0_2470
KF981601.fasta,0.005,greedy,fastANI,True,0,0_2193,0_2193
KF981876.fasta,0.005,greedy,fastANI,False,0,0_309,0_309
KF986246.fasta,0.005,greedy,fastANI,True,0,0_3491,0_3491
KF986247.fasta,0.005,greedy,fastANI,True,0,0_769,0_769
KJ025956.fasta,0.005,greedy,fastANI,True,0,0_1687,0_1687
KJ028219.fasta,0.005,greedy,fastANI,True,0,0_2769,0_2769
KJ156985.fasta,0.005,greedy,fastANI,True,0,0_3119,0_3119
KJ173786.fasta,0.005,greedy,fastANI,True,0,0_1499,0_1499
KJ174156.fasta,0.005,greedy,fastANI,True,0,0_2430,0_2430
KJ174157.fasta,0.005,greedy,fastANI,True,0,0_1026,0_1026
KJ192196.fasta,0.005,greedy,fastANI,True,0,0_2129,0_2129
KJ194579.fasta,0.005,greedy,fastANI,True,0,0_856,0_856
KJ194580.fasta,0.005,greedy,fastANI,True,0,0_781,0_781
KJ194581.fasta,0.005,greedy,fastANI,True,0,0_878,0_878
KJ194582.fasta,0.005,greedy,fastANI,True,0,0_1068,0_1068
KJ194583.fasta,0.005,greedy,fastANI,True,0,0_891,0_891
KJ194584.fasta,0.005,greedy,fastANI,True,0,0_883,0_883
KJ194585.fasta,0.005,greedy,fastANI,True,0,0_2474,0_2474
KJ409696.fasta,0.005,greedy,fastANI,True,0,0_2164,0_2164
KJ410132.fasta,0.005,greedy,fastANI,True,0,0_2207,0_2207
KJ410133.fasta,0.005,greedy,fastANI,True,0,0_3293,0_3293
KJ410134.fasta,0.005,greedy,fastANI,True,0,0_2246,0_2246
KJ433973.fasta,0.005,greedy,fastANI,True,0,0_624,0_624
KJ433974.fasta,0.005,greedy,fastANI,True,0,0_678,0_678
KJ433975.fasta,0.005,greedy,fastANI,True,0,0_625,0_625
KJ433976.fasta,0.005,greedy,fastANI,True,0,0_659,0_659
KJ510412.fasta,0.005,greedy,fastANI,True,0,0_1736,0_1736
KJ510413.fasta,0.005,greedy,fastANI,False,0,0_3463,0_3463
KJ510414.fasta,0.005,greedy,fastANI,True,0,0_2583,0_2583
KJ510415.fasta,0.005,greedy,fastANI,True,0,0_2863,0_2863
KJ538721.fasta,0.005,greedy,fastANI,True,0,0_1134,0_1134
KJ538722.fasta,0.005,greedy,fastANI,True,0,0_2059,0_2059
KJ538723.fasta,0.005,greedy,fastANI,True,0,0_1000,0_1000
KJ567041.fasta,0.005,greedy,fastANI,True,0,0_1903,0_1903
KJ567042.fasta,0.005,greedy,fastANI,True,0,0_1223,0_1223
KJ567043.fasta,0.005,greedy,fastANI,True,0,0_338,0_338
KJ567044.fasta,0.005,greedy,fastANI,True,0,0_937,0_937
KJ567045.fasta,0.005,greedy,fastANI,False,0,0_1386,0_1386
KJ567046.fasta,0.005,greedy,fastANI,True,0,0_945,0_945
KJ578758.fasta,0.005,greedy,fastANI,True,0,0_3894,0_3894
KJ578759.fasta,0.005,greedy,fastANI,True,0,0_3895,0_3895
KJ578760.fasta,0.005,greedy,fastANI,False,0,0_3913,0_3913
KJ578761.fasta,0.005,greedy,fastANI,True,0,0_3915,0_3915
KJ578762.fasta,0.005,greedy,fastANI,True,0,0_3935,0_3935
KJ578763.fasta,0.005,greedy,fastANI,True,0,0_3913,0_3913
KJ578764.fasta,0.005,greedy,fastANI,False,0,0_3913,0_3913
KJ578765.fasta,0.005,greedy,fastANI,True,0,0_3919,0_3919
KJ578766.fasta,0.005,greedy,fastANI,True,0,0_3918,0_3918
KJ578767.fasta,0.005,greedy,fastANI,True,0,0_3914,0_3914
KJ578768.fasta,0.005,greedy,fastANI,True,0,0_3899,0_3899
KJ578769.fasta,0.005,greedy,fastANI,False,0,0_3899,0_3899
KJ578770.fasta,0.005,greedy,fastANI,False,0,0_3899,0_3899
KJ578771.fasta,0.005,greedy,fastANI,False,0,0_3899,0_3899
KJ578772.fasta,0.005,greedy,fastANI,True,0,0_3906,0_3906
KJ578773.fasta,0.005,greedy,fastANI,True,0,0_3936,0_3936
KJ578774.fasta,0.005,greedy,fastANI,True,0,0_3861,0_3861
KJ578775.fasta,0.005,greedy,fastANI,True,0,0_3903,0_3903
KJ578776.fasta,0.005,greedy,fastANI,False,0,0_3917,0_3917
KJ578777.fasta,0.005,greedy,fastANI,True,0,0_3917,0_3917
KJ578778.fasta,0.005,greedy,fastANI,False,0,0_3935,0_3935
KJ578779.fasta,0.005,greedy,fastANI,False,0,0_3913,0_3913
KJ578780.fasta,0.005,greedy,fastANI,True,0,0_3953,0_3953
KJ578781.fasta,0.005,greedy,fastANI,True,0,0_3897,0_3897
KJ578782.fasta,0.005,greedy,fastANI,False,0,0_3909,0_3909
KJ578783.fasta,0.005,greedy,fastANI,False,0,0_3888,0_3888
KJ578784.fasta,0.005,greedy,fastANI,False,0,0_3888,0_3888
KJ578785.fasta,0.005,greedy,fastANI,True,0,0_3939,0_3939
KJ578786.fasta,0.005,greedy,fastANI,False,0,0_3935,0_3935
KJ578787.fasta,0.005,greedy,fastANI,True,0,0_3930,0_3930
KJ578788.fasta,0.005,greedy,fastANI,True,0,0_3912,0_3912
KJ578789.fasta,0.005,greedy,fastANI,False,0,0_3935,0_3935
KJ578790.fasta,0.005,greedy,fastANI,True,0,0_3857,0_3857
KJ578791.fasta,0.005,greedy,fastANI,True,0,0_3932,0_3932
KJ578792.fasta,0.005,greedy,fastANI,True,0,0_3909,0_3909
KJ595575.fasta,0.005,greedy,fastANI,False,0,0_29,0_29
KJ595576.fasta,0.005,greedy,fastANI,True,0,0_840,0_840
KJ690250.fasta,0.005,greedy,fastANI,True,0,0_2796,0_2796
KJ722067.fasta,0.005,greedy,fastANI,False,0,0_3855,0_3855
KJ725374.fasta,0.005,greedy,fastANI,False,0,0_3689,0_3689
KJ829260.fasta,0.005,greedy,fastANI,True,0,0_698,0_698
KJ944841.fasta,0.005,greedy,fastANI,False,0,0_1745,0_1745
KJ959632.fasta,0.005,greedy,fastANI,True,0,0_2223,0_2223
KM066034.fasta,0.005,greedy,fastANI,True,0,0_1756,0_1756
KM083128.fasta,0.005,greedy,fastANI,True,0,0_1194,0_1194
KM101117.fasta,0.005,greedy,fastANI,True,0,0_1051,0_1051
KM101118.fasta,0.005,greedy,fastANI,True,0,0_2916,0_2916
KM101119.fasta,0.005,greedy,fastANI,True,0,0_2773,0_2773
KM101120.fasta,0.005,greedy,fastANI,True,0,0_3268,0_3268
KM101122.fasta,0.005,greedy,fastANI,True,0,0_1924,0_1924
KM101123.fasta,0.005,greedy,fastANI,True,0,0_294,0_294
KM101124.fasta,0.005,greedy,fastANI,True,0,0_1391,0_1391
KM197169.fasta,0.005,greedy,fastANI,True,0,0_2320,0_2320
KM215148.fasta,0.005,greedy,fastANI,False,0,0_1993,0_1993
KM233454.fasta,0.005,greedy,fastANI,False,0,0_2745,0_2745
KM233455.fasta,0.005,greedy,fastANI,True,0,0_2966,0_2966
KM236502.fasta,0.005,greedy,fastANI,True,0,0_928,0_928
KM279937.fasta,0.005,greedy,fastANI,True,0,0_1359,0_1359
KM347889.fasta,0.005,greedy,fastANI,True,0,0_1483,0_1483
KM347890.fasta,0.005,greedy,fastANI,True,0,0_816,0_816
KM363596.fasta,0.005,greedy,fastANI,True,0,0_1295,0_1295
KM363597.fasta,0.005,greedy,fastANI,True,0,0_747,0_747
KM400683.fasta,0.005,greedy,fastANI,True,0,0_295,0_295
KM401838.fasta,0.005,greedy,fastANI,False,0,0_2423,0_2423
KM402757.fasta,0.005,greedy,fastANI,False,0,0_1548,0_1548
KM408320.fasta,0.005,greedy,fastANI,True,0,0_903,0_903
KM463009.fasta,0.005,greedy,fastANI,True,0,0_2131,0_2131
KM588359.fasta,0.005,greedy,fastANI,False,0,0_3358,0_3358
KM591905.fasta,0.005,greedy,fastANI,True,0,0_3463,0_3463
KM591906.fasta,0.005,greedy,fastANI,True,0,0_2186,0_2186
KM592966.fasta,0.005,greedy,fastANI,False,0,0_2869,0_2869
KM597530.fasta,0.005,greedy,fastANI,True,0,0_1529,0_1529
KM597531.fasta,0.005,greedy,fastANI,True,0,0_2353,0_2353
KM652553.fasta,0.005,greedy,fastANI,True,0,0_1734,0_1734
KM652554.fasta,0.005,greedy,fastANI,True,0,0_164,0_164
KM677210.fasta,0.005,greedy,fastANI,True,0,0_2243,0_2243
KM677211.fasta,0.005,greedy,fastANI,True,0,0_1366,0_1366
KM879463.fasta,0.005,greedy,fastANI,True,0,0_649,0_649
KM881426.fasta,0.005,greedy,fastANI,True,0,0_29,0_29
KM923970.fasta,0.005,greedy,fastANI,True,0,0_3527,0_3527
KM923971.fasta,0.005,greedy,fastANI,True,0,0_1217,0_1217
KM925136.fasta,0.005,greedy,fastANI,True,0,0_284,0_284
KP017310.fasta,0.005,greedy,fastANI,True,0,0_2959,0_2959
KP017311.fasta,0.005,greedy,fastANI,True,0,0_2717,0_2717
KP027195.fasta,0.005,greedy,fastANI,True,0,0_385,0_385
KP027196.fasta,0.005,greedy,fastANI,True,0,0_2538,0_2538
KP027197.fasta,0.005,greedy,fastANI,False,0,0_856,0_856
KP027198.fasta,0.005,greedy,fastANI,False,0,0_2584,0_2584
KP027199.fasta,0.005,greedy,fastANI,True,0,0_1318,0_1318
KP027200.fasta,0.005,greedy,fastANI,True,0,0_3112,0_3112
KP027201.fasta,0.005,greedy,fastANI,True,0,0_1862,0_1862
KP027202.fasta,0.005,greedy,fastANI,False,0,0_2745,0_2745
KP027203.fasta,0.005,greedy,fastANI,True,0,0_2230,0_2230
KP027204.fasta,0.005,greedy,fastANI,False,0,0_2075,0_2075
KP027205.fasta,0.005,greedy,fastANI,True,0,0_2929,0_2929
KP027206.fasta,0.005,greedy,fastANI,True,0,0_1624,0_1624
KP027207.fasta,0.005,greedy,fastANI,True,0,0_731,0_731
KP027208.fasta,0.005,greedy,fastANI,True,0,0_956,0_956
KP027209.fasta,0.005,greedy,fastANI,False,0,0_961,0_961
KP057620.fasta,0.005,greedy,fastANI,True,0,0_2612,0_2612
KP273225.fasta,0.005,greedy,fastANI,True,0,0_2257,0_2257
KP790008.fasta,0.005,greedy,fastANI,True,0,0_474,0_474
KP790009.fasta,0.005,greedy,fastANI,True,0,0_540,0_540
KP790010.fasta,0.005,greedy,fastANI,True,0,0_448,0_448
KP790011.fasta,0.005,greedy,fastANI,True,0,0_3387,0_3387
KP876465.fasta,0.005,greedy,fastANI,True,0,0_1803,0_1803
KP876466.fasta,0.005,greedy,fastANI,True,0,0_1749,0_1749
KR011061.fasta,0.005,greedy,fastANI,True,0,0_1871,0_1871
KR011062.fasta,0.005,greedy,fastANI,True,0,0_412,0_412
KR011063.fasta,0.005,greedy,fastANI,True,0,0_450,0_450
KR011064.fasta,0.005,greedy,fastANI,False,0,0_450,0_450
KR029086.fasta,0.005,greedy,fastANI,False,0,0_757,0_757
KR029087.fasta,0.005,greedy,fastANI,True,0,0_757,0_757
KR053194.fasta,0.005,greedy,fastANI,True,0,0_2877,0_2877
KR053195.fasta,0.005,greedy,fastANI,True,0,0_3647,0_3647
KR053196.fasta,0.005,greedy,fastANI,True,0,0_1835,0_1835
KR053197.fasta,0.005,greedy,fastANI,True,0,0_3973,0_3973
KR053198.fasta,0.005,greedy,fastANI,True,0,0_3976,0_3976
KR053199.fasta,0.005,greedy,fastANI,True,0,0_3223,0_3223
KR053200.fasta,0.005,greedy,fastANI,True,0,0_1764,0_1764
KR053201.fasta,0.005,greedy,fastANI,True,0,0_1036,0_1036
KR063278.fasta,0.005,greedy,fastANI,True,0,0_597,0_597
KR063279.fasta,0.005,greedy,fastANI,True,0,0_391,0_391
KR063280.fasta,0.005,greedy,fastANI,True,0,0_356,0_356
KR063281.fasta,0.005,greedy,fastANI,True,0,0_304,0_304
KR080193.fasta,0.005,greedy,fastANI,True,0,0_2134,0_2134
KR080194.fasta,0.005,greedy,fastANI,True,0,0_615,0_615
KR080195.fasta,0.005,greedy,fastANI,True,0,0_2964,0_2964
KR080196.fasta,0.005,greedy,fastANI,False,0,0_23,0_23
KR080197.fasta,0.005,greedy,fastANI,True,0,0_3273,0_3273
KR080198.fasta,0.005,greedy,fastANI,True,0,0_3243,0_3243
KR080199.fasta,0.005,greedy,fastANI,True,0,0_693,0_693
KR080200.fasta,0.005,greedy,fastANI,False,0,0_615,0_615
KR080201.fasta,0.005,greedy,fastANI,True,0,0_2119,0_2119
KR080202.fasta,0.005,greedy,fastANI,True,0,0_3280,0_3280
KR080203.fasta,0.005,greedy,fastANI,False,0,0_733,0_733
KR080204.fasta,0.005,greedy,fastANI,True,0,0_493,0_493
KR080205.fasta,0.005,greedy,fastANI,True,0,0_871,0_871
KR080206.fasta,0.005,greedy,fastANI,True,0,0_1335,0_1335
KR337643.fasta,0.005,greedy,fastANI,True,0,0_3866,0_3866
KR337644.fasta,0.005,greedy,fastANI,True,0,0_3925,0_3925
KR337645.fasta,0.005,greedy,fastANI,True,0,0_3905,0_3905
KR337646.fasta,0.005,greedy,fastANI,True,0,0_3904,0_3904
KR337647.fasta,0.005,greedy,fastANI,True,0,0_3910,0_3910
KR337648.fasta,0.005,greedy,fastANI,True,0,0_3875,0_3875
KR337649.fasta,0.005,greedy,fastANI,True,0,0_3926,0_3926
KR337650.fasta,0.005,greedy,fastANI,True,0,0_3884,0_3884
KR337651.fasta,0.005,greedy,fastANI,True,0,0_3956,0_3956
KR337652.fasta,0.005,greedy,fastANI,True,0,0_3928,0_3928
KR337653.fasta,0.005,greedy,fastANI,True,0,0_3931,0_3931
KR337654.fasta,0.005,greedy,fastANI,True,0,0_3891,0_3891
KR347352.fasta,0.005,greedy,fastANI,True,0,0_3938,0_3938
KR347353.fasta,0.005,greedy,fastANI,True,0,0_3924,0_3924
KR347354.fasta,0.005,greedy,fastANI,True,0,0_3937,0_3937
KR347355.fasta,0.005,greedy,fastANI,True,0,0_3927,0_3927
KR781349.fasta,0.005,greedy,fastANI,True,0,0_976,0_976
KR816508.fasta,0.005,greedy,fastANI,True,0,0_913,0_913
KR824843.fasta,0.005,greedy,fastANI,True,0,0_1605,0_1605
KR902978.fasta,0.005,greedy,fastANI,False,0,0_3874,0_3874
KR902979.fasta,0.005,greedy,fastANI,False,0,0_3874,0_3874
KR902980.fasta,0.005,greedy,fastANI,False,0,0_3859,0_3859
KR902981.fasta,0.005,greedy,fastANI,False,0,0_3859,0_3859
KR902982.fasta,0.005,greedy,fastANI,False,0,0_3859,0_3859
KR902983.fasta,0.005,greedy,fastANI,True,0,0_3874,0_3874
KR902984.fasta,0.005,greedy,fastANI,False,0,0_3874,0_3874
KR902985.fasta,0.005,greedy,fastANI,False,0,0_3874,0_3874
KR902986.fasta,0.005,greedy,fastANI,True,0,0_3859,0_3859
KR902987.fasta,0.005,greedy,fastANI,False,0,0_3859,0_3859
KR935214.fasta,0.005,greedy,fastANI,True,0,0_1774,0_1774
KR997929.fasta,0.005,greedy,fastANI,True,0,0_2321,0_2321
KR997930.fasta,0.005,greedy,fastANI,True,0,0_1484,0_1484
KR997931.fasta,0.005,greedy,fastANI,True,0,0_1591,0_1591
KR997932.fasta,0.005,greedy,fastANI,True,0,0_1081,0_1081
KR997933.fasta,0.005,greedy,fastANI,True,0,0_738,0_738
KR997934.fasta,0.005,greedy,fastANI,True,0,0_2629,0_2629
KR997967.fasta,0.005,greedy,fastANI,True,0,0_947,0_947
KR997968.fasta,0.005,greedy,fastANI,True,0,0_1571,0_1571
KT004677.fasta,0.005,greedy,fastANI,True,0,0_2968,0_2968
KT020852.fasta,0.005,greedy,fastANI,True,0,0_558,0_558
KT021004.fasta,0.005,greedy,fastANI,True,0,0_1392,0_1392
KT124227.fasta,0.005,greedy,fastANI,False,0,0_2864,0_2864
KT124228.fasta,0.005,greedy,fastANI,True,0,0_2772,0_2772
KT124229.fasta,0.005,greedy,fastANI,True,0,0_2778,0_2778
KT152029.fasta,0.005,greedy,fastANI,True,0,0_2884,0_2884
KT184390.fasta,0.005,greedy,fastANI,True,0,0_2862,0_2862
KT184391.fasta,0.005,greedy,fastANI,True,0,0_2857,0_2857
KT184694.fasta,0.005,greedy,fastANI,True,0,0_2380,0_2380
KT186228.fasta,0.005,greedy,fastANI,True,0,0_2941,0_2941
KT186229.fasta,0.005,greedy,fastANI,True,0,0_2938,0_2938
KT206225.fasta,0.005,greedy,fastANI,True,0,0_2828,0_2828
KT221033.fasta,0.005,greedy,fastANI,True,0,0_3415,0_3415
KT221034.fasta,0.005,greedy,fastANI,True,0,0_1348,0_1348
KT222940.fasta,0.005,greedy,fastANI,True,0,0_2060,0_2060
KT222941.fasta,0.005,greedy,fastANI,True,0,0_607,0_607
KT222942.fasta,0.005,greedy,fastANI,False,0,0_413,0_413
KT246485.fasta,0.005,greedy,fastANI,True,0,0_2051,0_2051
KT246486.fasta,0.005,greedy,fastANI,True,0,0_2943,0_2943
KT259047.fasta,0.005,greedy,fastANI,True,0,0_2389,0_2389
KT270441.fasta,0.005,greedy,fastANI,True,0,0_647,0_647
KT279576.fasta,0.005,greedy,fastANI,True,0,0_1739,0_1739
KT281789.fasta,0.005,greedy,fastANI,True,0,0_1525,0_1525
KT281790.fasta,0.005,greedy,fastANI,True,0,0_127,0_127
KT281791.fasta,0.005,greedy,fastANI,True,0,0_488,0_488
KT281792.fasta,0.005,greedy,fastANI,False,0,0_1914,0_1914
KT281793.fasta,0.005,greedy,fastANI,True,0,0_1688,0_1688
KT281794.fasta,0.005,greedy,fastANI,False,0,0_494,0_494
KT281795.fasta,0.005,greedy,fastANI,True,0,0_1883,0_1883
KT281796.fasta,0.005,greedy,fastANI,False,0,0_717,0_717
KT285706.fasta,0.005,greedy,fastANI,False,0,0_2177,0_2177
KT309034.fasta,0.005,greedy,fastANI,True,0,0_1454,0_1454
KT321476.fasta,0.005,greedy,fastANI,False,0,0_29,0_29
KT326767.fasta,0.005,greedy,fastANI,False,0,0_2869,0_2869
KT326768.fasta,0.005,greedy,fastANI,True,0,0_2565,0_2565
KT347313.fasta,0.005,greedy,fastANI,True,0,0_3063,0_3063
KT347314.fasta,0.005,greedy,fastANI,False,0,0_3527,0_3527
KT355471.fasta,0.005,greedy,fastANI,True,0,0_4050,0_4050
KT355472.fasta,0.005,greedy,fastANI,False,0,0_3527,0_3527
KT355473.fasta,0.005,greedy,fastANI,False,0,0_4039,0_4039
KT355474.fasta,0.005,greedy,fastANI,False,0,0_3527,0_3527
KT355475.fasta,0.005,greedy,fastANI,False,0,0_4039,0_4039
KT359365.fasta,0.005,greedy,fastANI,False,0,0_2752,0_2752
KT361920.fasta,0.005,greedy,fastANI,True,0,0_1745,0_1745
KT363731.fasta,0.005,greedy,fastANI,True,0,0_2441,0_2441
KT364588.fasta,0.005,greedy,fastANI,False,0,0_942,0_942
KT365397.fasta,0.005,greedy,fastANI,False,0,0_2584,0_2584
KT365398.fasta,0.005,greedy,fastANI,True,0,0_36,0_36
KT365399.fasta,0.005,greedy,fastANI,False,0,0_3527,0_3527
KT365400.fasta,0.005,greedy,fastANI,True,0,0_131,0_131
KT365401.fasta,0.005,greedy,fastANI,True,0,0_2894,0_2894
KT365402.fasta,0.005,greedy,fastANI,True,0,0_1075,0_1075
KT372002.fasta,0.005,greedy,fastANI,True,0,0_3141,0_3141
KT372003.fasta,0.005,greedy,fastANI,False,0,0_494,0_494
KT373978.fasta,0.005,greedy,fastANI,True,0,0_542,0_542
KT375356.fasta,0.005,greedy,fastANI,True,0,0_3139,0_3139
KT381276.fasta,0.005,greedy,fastANI,True,0,0_2438,0_2438
KT381277.fasta,0.005,greedy,fastANI,True,0,0_2764,0_2764
KT388014.fasta,0.005,greedy,fastANI,True,0,0_2681,0_2681
KT438500.fasta,0.005,greedy,fastANI,True,0,0_2795,0_2795
KT438501.fasta,0.005,greedy,fastANI,True,0,0_2526,0_2526
KT454972.fasta,0.005,greedy,fastANI,True,0,0_2067,0_2067
KT588442.fasta,0.005,greedy,fastANI,True,0,0_2201,0_2201
KT591076.fasta,0.005,greedy,fastANI,True,0,0_635,0_635
KT591489.fasta,0.005,greedy,fastANI,True,0,0_449,0_449
KT591490.fasta,0.005,greedy,fastANI,True,0,0_1651,0_1651
KT591491.fasta,0.005,greedy,fastANI,True,0,0_372,0_372
KT599441.fasta,0.005,greedy,fastANI,True,0,0_898,0_898
KT626047.fasta,0.005,greedy,fastANI,True,0,0_2794,0_2794
KT716493.fasta,0.005,greedy,fastANI,False,0,0_2588,0_2588
KT783672.fasta,0.005,greedy,fastANI,False,0,0_4039,0_4039
KT818595.fasta,0.005,greedy,fastANI,True,0,0_2810,0_2810
KT880194.fasta,0.005,greedy,fastANI,True,0,0_1048,0_1048
KT895280.fasta,0.005,greedy,fastANI,False,0,0_1831,0_1831
KT895281.fasta,0.005,greedy,fastANI,True,0,0_1792,0_1792
KT934381.fasta,0.005,greedy,fastANI,True,0,0_3916,0_3916
KT959213.fasta,0.005,greedy,fastANI,True,0,0_3140,0_3140
KT989433.fasta,0.005,greedy,fastANI,True,0,0_1812,0_1812
KT990218.fasta,0.005,greedy,fastANI,True,0,0_3142,0_3142
KU055616.fasta,0.005,greedy,fastANI,True,0,0_2500,0_2500
KU160638.fasta,0.005,greedy,fastANI,True,0,0_1513,0_1513
KU160639.fasta,0.005,greedy,fastANI,False,0,0_1530,0_1530
KU160640.fasta,0.005,greedy,fastANI,True,0,0_3425,0_3425
KU160641.fasta,0.005,greedy,fastANI,True,0,0_1633,0_1633
KU160642.fasta,0.005,greedy,fastANI,True,0,0_1603,0_1603
KU160643.fasta,0.005,greedy,fastANI,True,0,0_3461,0_3461
KU160644.fasta,0.005,greedy,fastANI,True,0,0_3812,0_3812
KU160645.fasta,0.005,greedy,fastANI,True,0,0_3285,0_3285
KU160646.fasta,0.005,greedy,fastANI,True,0,0_1612,0_1612
KU160647.fasta,0.005,greedy,fastANI,False,0,0_1530,0_1530
KU160648.fasta,0.005,greedy,fastANI,True,0,0_3405,0_3405
KU160649.fasta,0.005,greedy,fastANI,True,0,0_3367,0_3367
KU160650.fasta,0.005,greedy,fastANI,True,0,0_3122,0_3122
KU160651.fasta,0.005,greedy,fastANI,True,0,0_2945,0_2945
KU160652.fasta,0.005,greedy,fastANI,True,0,0_3301,0_3301
KU160653.fasta,0.005,greedy,fastANI,True,0,0_3353,0_3353
KU160654.fasta,0.005,greedy,fastANI,True,0,0_1419,0_1419
KU160655.fasta,0.005,greedy,fastANI,False,0,0_4039,0_4039
KU160656.fasta,0.005,greedy,fastANI,True,0,0_2712,0_2712
KU160657.fasta,0.005,greedy,fastANI,True,0,0_4039,0_4039
KU160658.fasta,0.005,greedy,fastANI,True,0,0_4051,0_4051
KU160659.fasta,0.005,greedy,fastANI,True,0,0_3398,0_3398
KU160660.fasta,0.005,greedy,fastANI,True,0,0_694,0_694
KU160661.fasta,0.005,greedy,fastANI,True,0,0_3448,0_3448
KU160662.fasta,0.005,greedy,fastANI,True,0,0_3296,0_3296
KU160663.fasta,0.005,greedy,fastANI,True,0,0_1514,0_1514
KU160664.fasta,0.005,greedy,fastANI,True,0,0_1437,0_1437
KU160665.fasta,0.005,greedy,fastANI,True,0,0_2739,0_2739
KU160666.fasta,0.005,greedy,fastANI,True,0,0_1530,0_1530
KU160667.fasta,0.005,greedy,fastANI,False,0,0_4039,0_4039
KU160668.fasta,0.005,greedy,fastANI,True,0,0_2715,0_2715
KU160669.fasta,0.005,greedy,fastANI,True,0,0_1040,0_1040
KU160670.fasta,0.005,greedy,fastANI,False,0,0_4059,0_4059
KU160671.fasta,0.005,greedy,fastANI,False,0,0_3405,0_3405
KU160672.fasta,0.005,greedy,fastANI,True,0,0_3288,0_3288
KU160673.fasta,0.005,greedy,fastANI,True,0,0_979,0_979
KU160674.fasta,0.005,greedy,fastANI,False,0,0_4050,0_4050
KU189325.fasta,0.005,greedy,fastANI,True,0,0_1747,0_1747
KU234099.fasta,0.005,greedy,fastANI,True,0,0_486,0_486
KU252585.fasta,0.005,greedy,fastANI,False,0,0_2001,0_2001
KU255188.fasta,0.005,greedy,fastANI,False,0,0_2745,0_2745
KU297783.fasta,0.005,greedy,fastANI,True,0,0_2260,0_2260
KU530220.fasta,0.005,greedy,fastANI,True,0,0_1170,0_1170
KU568494.fasta,0.005,greedy,fastANI,True,0,0_2432,0_2432
KU578077.fasta,0.005,greedy,fastANI,False,0,0_2745,0_2745
KU613353.fasta,0.005,greedy,fastANI,False,0,0_2123,0_2123
KU647626.fasta,0.005,greedy,fastANI,True,0,0_1542,0_1542
KU647627.fasta,0.005,greedy,fastANI,True,0,0_1581,0_1581
KU647628.fasta,0.005,greedy,fastANI,True,0,0_1482,0_1482
