"","spor_db_id","protein_id","spor_db_hit","spor_db_identity","spor_db_bitScore","spor_db_eVal","Protein.names","Gene.Names","data.set"
"76","A6QGC0","3300036881.a:Ga0334802_001863_12","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,2.372e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"77","A6QGC0","LC744182_20","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"78","A6QGC0","3300037093.a:Ga0334835_0001146_14","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,1.085e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"79","A6QGC0","3300038424.a:Ga0427935_0003621_14","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.205,63,4.454e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"80","A6QGC0","3300010375.a:Ga0105239_10015176_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.402,195,3.811e-52,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"81","A6QGC0","3300036780.a:Ga0376652_0112617_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.339,71,3.543e-15,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"82","A6QGC0","3300037161.a:Ga0395624_002338_12","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,2.372e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"83","A6QGC0","3300037063.a:Ga0395694_0001454_14","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,1.085e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"84","A6QGC0","3300005985.a:Ga0081539_10000765_9","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.288,108,1.772e-25,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"85","A6QGC0","3300036818.a:Ga0376688_0003555_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.373,116,8.37e-28,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"86","A6QGC0","HM208303_21","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"87","A6QGC0","AP012529_25","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"88","A6QGC0","3300041966.a:Ga0401703_01202644_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.212,62,2.024e-11,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"89","A6QGC0","3300013306.a:Ga0163162_10000111_29","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.259,85,1.266e-19,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"90","A6QGC0","UHGV-0259813_27","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.24,79,4.472e-17,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"91","A6QGC0","3300005471.a:Ga0070698_100425208_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.339,89,1.83e-21,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"92","A6QGC0","LC744181_20","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"93","A6QGC0","BTJB01000001_95","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.277,94,1.099e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"94","A6QGC0","3300014052.a:Ga0120109_1033695_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.443,65,3.336e-15,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"95","A6QGC0","3300037168.a:Ga0395636_0006957_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.227,61,5.049e-11,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"96","A6QGC0","UHGV-0315008_6","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.311,83,4.204e-19,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"97","A6QGC0","3300041965.a:Ga0401702_32237477_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.351,92,3.651e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"98","A6QGC0","UHGV-2079076_30","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.248,92,3.882e-21,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"99","A6QGC0","3300037845.a:Ga0372952_0039173_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.365,121,3.21e-29,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"100","A6QGC0","3300014968.a:Ga0157379_10002492_7","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.275,67,3.315e-14,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"101","A6QGC0","3300041966.a:Ga0401703_23813833_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.369,166,1.621e-44,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"102","A6QGC0","3300037248.a:Ga0372958_0049731_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.38,96,3.554e-21,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"103","A6QGC0","AP012533_29","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"104","A6QGC0","3300041965.a:Ga0401702_05467467_11","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.341,146,1.023e-37,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"105","A6QGC0","3300036905.a:Ga0334863_000710_14","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,1.085e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"106","A6QGC0","3300036795.a:Ga0376668_0001967_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.272,76,1.658e-15,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"107","A6QGC0","LC744184_20","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"108","A6QGC0","UHGV-0134710_65","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.225,90,1.554e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"109","A6QGC0","3300037843.a:Ga0427918_0001914_28","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.228,72,6.851e-14,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"110","A6QGC0","UHGV-0077029_61","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.309,110,3.816e-27,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"111","A6QGC0","3300037351.a:Ga0334853_006842_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.275,68,1.707e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"112","A6QGC0","3300037845.a:Ga0372952_0238585_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.34,124,5.276e-30,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"113","A6QGC0","3300005985.a:Ga0081539_10001519_10","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.388,182,7.382e-48,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"114","A6QGC0","3300034065.a:Ga0334827_003211_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.227,61,5.049e-11,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"115","A6QGC0","3300005365.a:Ga0070688_100000265_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.352,156,1.663e-40,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"116","A6QGC0","UHGV-1500971_32","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.3,83,1.824e-18,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"117","A6QGC0","3300026088.a:Ga0207641_10030189_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.366,162,1.304e-41,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"118","A6QGC0","AB255436_61","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"119","A6QGC0","3300037225.a:Ga0395714_000589_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.369,160,1.149e-40,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"120","A6QGC0","3300005295.a:Ga0065707_10082113_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.289,93,2.159e-21,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"121","A6QGC0","3300013296.a:Ga0157374_10109517_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.232,78,1.088e-16,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"122","A6QGC0","3300005549.a:Ga0070704_100013132_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.295,71,1.212e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"123","A6QGC0","3300036802.a:Ga0376676_0365668_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.37,111,1.702e-29,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"124","A6QGC0","LC744183_20","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"125","A6QGC0","3300013297.a:Ga0157378_10042958_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.338,77,1.301e-15,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"126","A6QGC0","UHGV-0385763_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.269,100,8.906e-24,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"127","A6QGC0","3300036861.a:Ga0376049_0007101_17","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.329,141,1.206e-37,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"128","A6QGC0","UHGV-0048165_63","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.269,98,4.277e-23,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"129","A6QGC0","KU238067_25","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"130","A6QGC0","3300014326.a:Ga0157380_10043917_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.406,70,1.596e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"131","A6QGC0","3300037630.a:Ga0392381_0254134_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.311,66,1.255e-14,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"132","A6QGC0","3300036895.a:Ga0334838_002502_11","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,2.372e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"133","A6QGC0","3300036826.a:Ga0376034_0002891_6","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.373,157,2.04e-43,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"134","A6QGC0","3300036889.a:Ga0334831_002322_11","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,2.372e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"135","A6QGC0","UHGV-0067083_54","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.309,110,3.545e-27,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","UHGV"
"136","A6QGC0","JQ347801_24","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"137","A6QGC0","LC645440_18","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"138","A6QGC0","OR846718_36","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.326,94,1.265e-21,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"139","A6QGC0","3300025920.a:Ga0207649_10205519_1","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.262,88,1.228e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"140","A6QGC0","3300041967.a:Ga0401704_17138469_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.319,65,7.574e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"141","A6QGC0","3300036827.a:Ga0376661_0104033_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.249,62,3.145e-11,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"142","A6QGC0","KU238069_25","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"143","A6QGC0","3300036883.a:Ga0334807_001087_16","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,1.085e-12,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"144","A6QGC0","3300036795.a:Ga0376668_0003587_12","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.33,85,7.395e-18,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"145","A6QGC0","3300005546.a:Ga0070696_100000071_22","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.391,184,2.885e-48,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"146","A6QGC0","3300025928.a:Ga0207700_10055896_2","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.351,129,3.668e-33,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"147","A6QGC0","CP111102_55","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.255,89,2.799e-20,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","INPHARED"
"148","A6QGC0","3300037239.a:Ga0395674_005109_3","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.337,65,4.343e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"149","A6QGC0","3300041967.a:Ga0401704_18820555_4","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.301,68,4.147e-14,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
"150","A6QGC0","3300036908.a:Ga0334869_002573_11","A6QGC0 PRKC_STAAE Serine/threonine-protein kinase PrkC OS=Staphylococcus aureus (strain Newman) OX=426430 GN=prkC PE=1 SV=1",0.244,66,2.372e-13,"Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC) (EC 2.7.11.1)","prkC NWMN_1130","GSV"
