Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Chehoud_patient_3_NODE_102_length_5394_cov_5.574452	5394	49.46236559139785	Caudovirales	Low-quality	Klebsiella pneumoniae	virulent	cluster_179332	subcluster_226353
Chehoud_patient_3_NODE_104_length_5123_cov_4.731847	5123	44.66133125121999	Caudovirales	Low-quality	Roseburia intestinalis	virulent	cluster_252738	subcluster_317462
Chehoud_patient_3_NODE_16_length_38308_cov_25.585261	38308	34.07643312101911	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_209533	subcluster_263708
Chehoud_patient_3_NODE_17_length_36324_cov_34.638589	36324	54.289175200969055	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_14222	subcluster_17624
Chehoud_patient_3_NODE_18_length_35050_cov_17.304443	35050	32.944365192582026	Caudovirales	Low-quality	Fusicatenibacter saccharivorans	temperate	cluster_213622	subcluster_268941
Chehoud_patient_3_NODE_248_length_2497_cov_5.020885	2497	29.63556267521025	Caudovirales	Not-determined	Listeria monocytogenes	temperate	cluster_37175	subcluster_46767
Chehoud_patient_3_NODE_33_length_17673_cov_8.583267	17673	37.27720251230691		Low-quality	Lachnospiraceae	virulent	cluster_140167	subcluster_176508
Chehoud_patient_3_NODE_35_length_15360_cov_11.209409	15360	37.53255208333333	Caudovirales	Low-quality	Streptococcus agalactiae	virulent	cluster_236137	subcluster_297039
Chehoud_patient_3_NODE_44_length_12769_cov_7.490168	12769	43.40198919257577	Caudovirales	Low-quality	Veillonellaceae	virulent	cluster_229274	subcluster_288563
Chehoud_patient_3_NODE_45_length_12070_cov_7.039035	12070	44.53189726594864	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_220963	subcluster_278447
Chehoud_patient_3_NODE_48_length_11010_cov_5.831310	11010	47.502270663033606	Caudovirales	Low-quality	Ruthenibacterium lactatiformans	virulent	cluster_154958	subcluster_194926
Chehoud_patient_3_NODE_68_length_8560_cov_8.026455	8560	35.373831775700936	Caudovirales	Low-quality	Bacillus cereus	virulent	cluster_64790	subcluster_81704
Chehoud_patient_3_NODE_70_length_7962_cov_6.603263	7962	39.914594323034414	Caudovirales	Low-quality	Bacteroides thetaiotaomicron	virulent	cluster_215595	subcluster_271587
Chehoud_patient_3_NODE_74_length_7329_cov_16.243882	7329	37.16741711011052	Caudovirales	Low-quality	Bacillus cereus	temperate	cluster_182711	subcluster_230563
Chehoud_patient_3_NODE_7_length_46099_cov_41.014725	46099	36.56044599665936	Caudovirales	Complete	CAG-508	temperate	cluster_256781	subcluster_322377
Chehoud_patient_3_NODE_89_length_5940_cov_6.879864	5940	34.20875420875421	Caudovirales	Low-quality	Anaerostipes hadrus	virulent	cluster_14999	subcluster_18656
Chehoud_patient_3_NODE_94_length_5673_cov_5.696333	5673	37.07033315705976	Microviridae	Medium-quality	Bacteroidaceae	virulent	cluster_77218	subcluster_97144
Draper_2018_SRR6914058_NODE_104_length_5582_cov_11.978650	5582	43.10283052669294	Microviridae	Complete	Anaerostipes hadrus	virulent	cluster_103918	subcluster_131036
Draper_2018_SRR6914058_NODE_1_length_139957_cov_120.578927	139957	45.40466000271512	Caudovirales	High-quality	Alistipes shahii	virulent	cluster_243672	subcluster_306362
Draper_2018_SRR6914058_NODE_57_length_7467_cov_6.913788	7467	41.033882415963575	Caudovirales	Low-quality	CAG-727	virulent	cluster_114627	subcluster_144497
Draper_2018_SRR6914059_NODE_11_length_40952_cov_71.621977	40952	54.007130298886494	Caudovirales	Complete	Oscillospiraceae	temperate	cluster_266495	subcluster_334538
Draper_2018_SRR6914059_NODE_47_length_6615_cov_5.471951	6615	41.164021164021165	Caudovirales	Low-quality	Dorea formicigenerans	virulent	cluster_56242	subcluster_70904
Draper_2018_SRR6914059_NODE_52_length_6297_cov_7.183275	6297	33.905034143242816	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_149358	subcluster_188289
Draper_2018_SRR6914060_NODE_10_length_59478_cov_40.168756	59478	44.40465382158109	Caudovirales	High-quality	CAG-382	virulent	cluster_172334	subcluster_217614
Draper_2018_SRR6914060_NODE_112_length_5382_cov_6.710344	5382	42.17762913415088	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_35437	subcluster_44589
Draper_2018_SRR6914060_NODE_45_length_15361_cov_173.890892	15361	39.32686674044659	Caudovirales	Medium-quality	Agathobacter rectalis	virulent	cluster_126964	subcluster_159866
Draper_2018_SRR6914061_NODE_11_length_40884_cov_66.920057	40884	31.900009783778493	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_20731	subcluster_25975
Draper_2018_SRR6914061_NODE_12_length_39362_cov_110.984227	39362	42.18281591382552	Caudovirales	Medium-quality	Lachnospiraceae	virulent	cluster_201654	subcluster_253987
Draper_2018_SRR6914061_NODE_26_length_19884_cov_27.936154	19884	45.46871856769262	Caudovirales	Medium-quality	Ruminococcus callidus	virulent	cluster_57099	subcluster_72042
Draper_2018_SRR6914061_NODE_84_length_6022_cov_6.869281	6022	35.37030886748588	Microviridae	Complete	Bacteroides ovatus	virulent	cluster_258316	subcluster_324178
Draper_2018_SRR6914062_NODE_102_length_7212_cov_11.296912	7212	42.77592900721021	Caudovirales	Low-quality	Blautia hansenii	temperate	cluster_234048	subcluster_294492
Draper_2018_SRR6914062_NODE_115_length_6529_cov_64.583719	6529	37.26451217644356	Microviridae	Complete	Pseudomonas aeruginosa	virulent	cluster_96718	subcluster_121817
Draper_2018_SRR6914062_NODE_20_length_24112_cov_28.146527	24112	36.56270736562707	Caudovirales	Low-quality	CAG-138	virulent	cluster_179333	subcluster_226354
Draper_2018_SRR6914062_NODE_22_length_21766_cov_11.213302	21766	52.540659744555725	Caudovirales	Medium-quality	Clostridium phoceensis	temperate	cluster_252739	subcluster_317463
Draper_2018_SRR6914062_NODE_34_length_15468_cov_41.411211	15468	39.895267649340575		Medium-quality	Bacillus cereus	virulent	cluster_209534	subcluster_263709
Draper_2018_SRR6914062_NODE_46_length_13394_cov_30.311118	13394	35.000746602956546		Medium-quality	Ruminococcus bicirculans	virulent	cluster_14223	subcluster_17625
Draper_2018_SRR6914062_NODE_54_length_12007_cov_10.111613	12007	40.60131589905888	Caudovirales	Low-quality	Marinifilaceae	virulent	cluster_213623	subcluster_268942
Draper_2018_SRR6914062_NODE_55_length_11997_cov_66.929744	11997	40.0766858381262	Microviridae	High-quality	Tannerellaceae	virulent	cluster_37176	subcluster_46768
Draper_2018_SRR6914062_NODE_60_length_11736_cov_19.502954	11736	35.80436264485344	Caudovirales	Low-quality	Staphylococcus aureus	virulent	cluster_140168	subcluster_176509
Draper_2018_SRR6914062_NODE_63_length_11647_cov_18.494048	11647	29.32944105778312	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_236138	subcluster_297040
Draper_2018_SRR6914062_NODE_75_length_9953_cov_23.552738	9953	37.31538229679494	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_229275	subcluster_288564
Draper_2018_SRR6914063_NODE_10_length_13087_cov_14573.479435	13087	36.50951325743104	Microviridae	High-quality	Bacillus safensis	virulent	cluster_220964	subcluster_278448
Draper_2018_SRR6914064_NODE_38_length_5898_cov_34.112442	5898	43.86232621227535	Microviridae	Complete	Salmonella enterica	virulent	cluster_154959	subcluster_194927
Draper_2018_SRR6914064_NODE_53_length_4944_cov_67.080998	4944	39.50242718446602	Microviridae	Complete	Streptococcus pyogenes	virulent	cluster_64791	subcluster_81705
Draper_2018_SRR6914065_NODE_14_length_37670_cov_21.431716	37670	46.61003451022033	Caudovirales	High-quality	Marinifilaceae	virulent	cluster_215596	subcluster_271588
Draper_2018_SRR6914065_NODE_52_length_7320_cov_6.848864	7320	50.43715846994535	Caudovirales	Low-quality	Yersinia enterocolitica	temperate	cluster_182712	subcluster_230564
Draper_2018_SRR6914066_NODE_11_length_6114_cov_46.926225	6114	37.12790317304547	Microviridae	Complete	Enterococcus faecalis	virulent	cluster_43391	subcluster_54412
Draper_2018_SRR6914067_NODE_1_length_121572_cov_249.822091	121572	32.19326818675353	Caudovirales	High-quality	Barnesiella intestinihominis	virulent	cluster_15000	subcluster_18657
Draper_2018_SRR6914067_NODE_20_length_14345_cov_22.943737	14345	39.85360752875566	Caudovirales	Medium-quality	Enterococcus faecalis	virulent	cluster_77219	subcluster_97145
Draper_2018_SRR6914067_NODE_21_length_13670_cov_42.848990	13670	35.04754937820044		Medium-quality	Roseburia intestinalis	virulent	cluster_227192	subcluster_285858
Draper_2018_SRR6914067_NODE_3_length_99308_cov_45.206362	99308	33.8774318282515	Caudovirales	High-quality	Bacteroides uniformis	virulent	cluster_243673	subcluster_306363
Draper_2018_SRR6914067_NODE_6_length_65802_cov_361.031500	65802	38.64016291298137	Caudovirales	High-quality	Bacteroidaceae	temperate	cluster_114628	subcluster_144498
Draper_2018_SRR6914067_NODE_7_length_60889_cov_63.702929	60889	50.596987961700805	Caudovirales	High-quality	Oscillospiraceae	temperate	cluster_266496	subcluster_334539
Draper_2018_SRR6914068_NODE_18_length_9983_cov_17.198529	9983	34.067915456275664	Caudovirales	Low-quality	Clostridioides difficile	virulent	cluster_56243	subcluster_70905
Draper_2018_SRR6914068_NODE_1_length_60133_cov_72.581777	60133	37.02625846041276	Caudovirales	High-quality	Streptococcus salivarius	virulent	cluster_149359	subcluster_188290
Draper_2018_SRR6914068_NODE_22_length_8951_cov_7.949978	8951	36.67746620489331	Caudovirales	Low-quality	Dielma fastidiosa	temperate	cluster_172335	subcluster_217615
Draper_2018_SRR6914068_NODE_2_length_59685_cov_257.101761	59685	57.22878445170478	Caudovirales	Complete	Enterobacteriaceae	virulent	cluster_35438	subcluster_44590
Draper_2018_SRR6914068_NODE_36_length_7174_cov_666.326591	7174	35.08502927237246	Caudovirales	Low-quality	Lactococcus lactis	virulent	cluster_43388	subcluster_54407
Draper_2018_SRR6914068_NODE_4_length_37075_cov_67.446029	37075	49.03573836817262	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_20732	subcluster_25976
Draper_2018_SRR6914068_NODE_6_length_27984_cov_1137.347524	27984	36.05274442538594	Caudovirales	High-quality	Leuconostoc mesenteroides	virulent	cluster_224891	subcluster_283056
Draper_2018_SRR6914069_NODE_29_length_6076_cov_11.755190	6076	34.85845951283739	Caudovirales	Low-quality	Leuconostoc mesenteroides	virulent	cluster_201655	subcluster_253988
Draper_2018_SRR6914069_NODE_7_length_15771_cov_10.419191	15771	49.730518039439474	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_106727	subcluster_134502
Draper_2018_SRR6914070_NODE_35_length_5681_cov_31.728404	5681	47.54444640028164	Microviridae	High-quality	Ruminococcaceae	virulent	cluster_258317	subcluster_324179
Draper_2018_SRR6914070_NODE_37_length_5087_cov_7.507154	5087	44.15175938667191	Microviridae	High-quality	Prevotella copri	virulent	cluster_234049	subcluster_294493
Draper_2018_SRR6914071_NODE_27_length_6602_cov_45.368108	6602	41.16934262344744	Microviridae	High-quality	Pseudomonas aeruginosa	virulent	cluster_96719	subcluster_121818
Draper_2018_SRR6914071_NODE_29_length_6486_cov_12.769398	6486	32.362010484119644	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_179334	subcluster_226355
Draper_2018_SRR6914072_NODE_12_length_17840_cov_15.221647	17840	49.84865470852018	Caudovirales	Low-quality	Citrobacter freundii	temperate	cluster_252740	subcluster_317464
Draper_2018_SRR6914072_NODE_14_length_14424_cov_13.771174	14424	50.256516916250696	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_209535	subcluster_263714
Draper_2018_SRR6914072_NODE_15_length_12114_cov_9.772286	12114	53.60739640085851	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_14224	subcluster_17626
Draper_2018_SRR6914072_NODE_5_length_40167_cov_84.427927	40167	48.900838997186746	Caudovirales	Complete	Enterobacteriaceae	temperate	cluster_213624	subcluster_268943
Draper_2018_SRR6914072_NODE_6_length_39975_cov_2208.713552	39975	47.48717948717949	Caudovirales	Complete	Enterobacteriaceae	temperate	cluster_37177	subcluster_46769
Draper_2018_SRR6914072_NODE_7_length_39171_cov_311.778479	39171	48.908631385463735	Caudovirales	High-quality	Enterobacteriaceae	temperate	cluster_140169	subcluster_176510
Draper_2018_SRR6914073_NODE_1_length_134112_cov_64.074737	134112	35.24740515390122	Caudovirales	High-quality	Bacteroidaceae	virulent	cluster_236139	subcluster_297041
Draper_2018_SRR6914073_NODE_26_length_5875_cov_110.872680	5875	35.761702127659575	Microviridae	Complete	Bacteroides vulgatus	virulent	cluster_229276	subcluster_288565
Draper_2018_SRR6914073_NODE_27_length_5673_cov_1913.362585	5673	49.35660144544333	CressDNAParvo	Not-determined	Ruminococcus faecis	virulent	cluster_220965	subcluster_278449
Draper_2018_SRR6914073_NODE_4_length_26720_cov_23.044065	26720	35.538922155688624	Caudovirales	Low-quality	Erysipelatoclostridiaceae	virulent	cluster_154960	subcluster_194928
Draper_2018_SRR6914073_NODE_8_length_16507_cov_337.696207	16507	34.75495244441752		Medium-quality	Lachnospiraceae	virulent	cluster_12109	subcluster_15120
Draper_2018_SRR6914074_NODE_10_length_12176_cov_1004.509776	12176	36.84296977660972	Microviridae	High-quality	Bacteroidaceae	virulent	cluster_215597	subcluster_271589
Draper_2018_SRR6914075_NODE_12_length_5969_cov_981.804870	5969	37.9628078405093	Microviridae	Complete	Bacillus cereus	virulent	cluster_182713	subcluster_230565
Draper_2018_SRR6914076_NODE_34_length_9711_cov_50.491508	9711	38.10112243847183	Microviridae	High-quality	Bacillus cereus	virulent	cluster_213625	subcluster_268945
Draper_2018_SRR6914076_NODE_79_length_6168_cov_37.187306	6168	36.42996108949416	Microviridae	Complete	Enterococcus faecalis	virulent	cluster_40001	subcluster_50213
Draper_2018_SRR6914076_NODE_7_length_43601_cov_88.508106	43601	35.82027935139102	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_77220	subcluster_97146
Draper_2018_SRR6914076_NODE_83_length_5961_cov_34.479174	5961	36.21875524240899	Microviridae	Complete	Enterococcus faecalis	virulent	cluster_227193	subcluster_285859
Draper_2018_SRR6914078_NODE_18_length_5995_cov_5.095623	5995	45.888240200166805	Microviridae	High-quality	Anaerostipes hadrus	virulent	cluster_193698	subcluster_244207
Draper_2018_SRR6914078_NODE_3_length_57727_cov_12.078478	57727	49.47078490134599	Caudovirales	High-quality	Oscillospiraceae	temperate	cluster_114629	subcluster_144499
Draper_2018_SRR6914079_NODE_105_length_5851_cov_32.591960	5851	35.53238762604683	Microviridae	Complete	Leptospira interrogans	virulent	cluster_266497	subcluster_334540
Draper_2018_SRR6914079_NODE_109_length_5741_cov_191.025325	5741	42.13551646054695	CressDNAParvo	Not-determined	Oscillospiraceae	virulent	cluster_56244	subcluster_70906
Draper_2018_SRR6914079_NODE_122_length_5326_cov_27.669702	5326	29.83477281261735	Caudovirales	Not-determined	CAG-433	virulent	cluster_149360	subcluster_188291
Draper_2018_SRR6914079_NODE_127_length_5047_cov_4.875601	5047	44.77907667921537	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_172336	subcluster_217616
Draper_2018_SRR6914079_NODE_136_length_4706_cov_842.443776	4706	41.45771355716107	Microviridae	Complete	CAG-314	virulent	cluster_179338	subcluster_226359
Draper_2018_SRR6914079_NODE_32_length_14158_cov_192.995216	14158	37.03206667608419		Low-quality	Parabacteroides distasonis	virulent	cluster_149018	subcluster_187876
Draper_2018_SRR6914079_NODE_49_length_10376_cov_7.459548	10376	43.37895142636855	Caudovirales	Low-quality	Vibrio cholerae	virulent	cluster_35439	subcluster_44591
Draper_2018_SRR6914079_NODE_5_length_53010_cov_62.354603	53010	26.46293152235427	Caudovirales	High-quality	Erysipelatoclostridium ramosum	virulent	cluster_43389	subcluster_54408
Draper_2018_SRR6914079_NODE_75_length_7843_cov_14.900488	7843	33.02307790386332	Caudovirales	Low-quality	CAG-433	virulent	cluster_20733	subcluster_25977
Draper_2018_SRR6914079_NODE_76_length_7836_cov_9.746177	7836	35.77080142930066	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_201656	subcluster_253989
Draper_2018_SRR6914079_NODE_8_length_42030_cov_16.711852	42030	44.24934570544849	Caudovirales	Low-quality	Ruminiclostridium siraeum	virulent	cluster_106728	subcluster_134503
Draper_2018_SRR6914081_NODE_10_length_26192_cov_11.133718	26192	45.09773976786805	Caudovirales	Low-quality	Flavonifractor plautii	temperate	cluster_258318	subcluster_324184
Draper_2018_SRR6914081_NODE_11_length_25443_cov_9.052269	25443	46.1305663640294	Caudovirales	Low-quality	Bacteroides ovatus	virulent	cluster_234050	subcluster_294494
Draper_2018_SRR6914081_NODE_2_length_89575_cov_42.398872	89575	46.44041306168016	Caudovirales	High-quality	Alistipes shahii	virulent	cluster_96720	subcluster_121819
Draper_2018_SRR6914081_NODE_43_length_6306_cov_9.685970	6306	38.82017126546147	Microviridae	High-quality	Enterococcus faecalis	virulent	cluster_179335	subcluster_226356
Draper_2018_SRR6914081_NODE_49_length_5623_cov_13.178341	5623	47.43019740352125	Microviridae	High-quality	Ruminococcaceae	virulent	cluster_258317	subcluster_324181
Draper_2018_SRR6914082_NODE_64_length_6365_cov_53.009192	6365	34.94108405341713	Microviridae	Complete	Elizabethkingia anophelis	virulent	cluster_209536	subcluster_263715
Draper_2018_SRR6914082_NODE_9_length_45095_cov_90.000289	45095	46.71693092360572	Caudovirales	Complete	Lachnospiraceae	virulent	cluster_14225	subcluster_17627
Draper_2018_SRR6914084_NODE_34_length_8328_cov_52.708933	8328	37.59606147934678	Microviridae	High-quality	Bacillus cereus	virulent	cluster_213625	subcluster_268944
Draper_2018_SRR6914084_NODE_57_length_5934_cov_506.709815	5934	36.61948095719582	Microviridae	Complete	Lactobacillus apodemi	virulent	cluster_255426	subcluster_320713
Draper_2018_SRR6914084_NODE_59_length_5858_cov_78.402206	5858	47.37111642198703	Microviridae	Complete	Marinomonas mediterranea	virulent	cluster_140170	subcluster_176511
Draper_2018_SRR6914084_NODE_63_length_5385_cov_97.757598	5385	42.72980501392757		Complete	Oscillospiraceae	virulent	cluster_236140	subcluster_297042
Draper_2018_SRR6914084_NODE_69_length_5006_cov_24.095132	5006	41.15061925689173	Microviridae	Complete	Acidaminococcaceae	virulent	cluster_84224	subcluster_105981
Draper_2018_SRR6914085_NODE_18_length_6432_cov_7.405990	6432	38.93034825870647	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_220966	subcluster_278450
Draper_2018_SRR6914085_NODE_1_length_49175_cov_169.251669	49175	51.95729537366548	Caudovirales	Complete	Enterobacteriaceae	temperate	cluster_12927	subcluster_16197
