Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
ivig_356	33551	41.28043873506006	Caudovirales	Medium-quality	Bacteroides fragilis	virulent	cluster_81473	subcluster_102304
ivig_357	34183	39.516718836848725	Caudovirales	High-quality	Bacteroides fragilis	virulent	cluster_70723	subcluster_89284
ivig_358	100188	39.22425839421887		High-quality	Parabacteroides merdae	virulent	cluster_4297	subcluster_5329
ivig_359	41575	40.57967528562838	Caudovirales	Medium-quality	Parabacteroides distasonis;Parabacteroides merdae	virulent	cluster_20419	subcluster_25582
ivig_360	20330	41.519921298573536	Caudovirales	Low-quality	Parabacteroides distasonis;Parabacteroides merdae	virulent	cluster_5917	subcluster_7233
ivig_363	38030	42.91348935051275	Caudovirales	High-quality	Blautia obeum	temperate	cluster_100872	subcluster_127260
ivig_365	43043	42.87572892224056	Caudovirales	Medium-quality	Bacteroides uniformis	virulent	cluster_44850	subcluster_56270
ivig_367	37149	40.21642574497295	Caudovirales	Medium-quality	Parabacteroides merdae	virulent	cluster_206275	subcluster_259630
ivig_369	13277	39.52700158168261	Caudovirales	Low-quality	Bacteroides sp2	virulent	cluster_179030	subcluster_225968
ivig_374	38128	37.95373478808225	Caudovirales	Medium-quality	GCF 002632415.1	virulent	cluster_198020	subcluster_249606
ivig_375	43493	46.945485480422136	Caudovirales	High-quality	Bacteroides sp2	virulent	cluster_191470	subcluster_241386
ivig_378	34902	39.957595553263424	Caudovirales	High-quality	Streptococcus agalactiae	temperate	cluster_104769	subcluster_132067
ivig_380	67096	35.498390366042685	Caudovirales	High-quality	Bacillus cereus	temperate	cluster_183350	subcluster_231314
ivig_384	33930	42.3990568818155	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_130913	subcluster_164749
ivig_385	36358	38.291435172451735	Caudovirales	Low-quality	Blautia A wexlerae;Blautia A obeum	virulent	cluster_255045	subcluster_320277
ivig_387	53465	41.50565790704199	Caudovirales	High-quality	Bacteroides uniformis;NA	virulent	cluster_29483	subcluster_37055
ivig_389	32996	41.61110437628803	Caudovirales	Medium-quality	Dorea formicigenerans;GCA 000433215.1	virulent	cluster_211273	subcluster_265768
ivig_394	36314	40.22966349066476	Caudovirales	High-quality	Bacteroides fragilis	virulent	cluster_85465	subcluster_107572
ivig_395	26958	30.63654573781438	Caudovirales	Medium-quality	Coprobacillus cateniformis	temperate	cluster_204891	subcluster_257887
ivig_397	104486	35.513848745286445		High-quality	GCF 001185845.1;Bacteroides faecis	virulent	cluster_146999	subcluster_185367
ivig_398	53287	43.68420064931409	Caudovirales	Medium-quality	Bacteroides faecis	virulent	cluster_102442	subcluster_129178
ivig_399	49149	42.97951128201998	Caudovirales	High-quality	Bacteroides faecis	virulent	cluster_57791	subcluster_72887
ivig_400	36871	40.535922540750185	Caudovirales	Medium-quality	Bacteroides thetaiotaomicron;Bacteroides faecis	virulent	cluster_274041	subcluster_344179
ivig_402	11815	48.93779094371561	Caudovirales	High-quality	Escherichia coli	temperate	cluster_44851	subcluster_56274
ivig_405	40730	42.19248711023816	Caudovirales	High-quality	Dorea formicigenerans	temperate	cluster_229538	subcluster_288894
ivig_406	40290	40.43683296103252	Caudovirales	High-quality	Dorea formicigenerans	temperate	cluster_256464	subcluster_322014
ivig_407	27869	52.323370052746775	Caudovirales	Medium-quality	Klebsiella pneumoniae;Klebsiella variicola	virulent	cluster_119204	subcluster_150180
ivig_408	18094	48.75649386536974	Caudovirales	Low-quality	Escherichia coli	temperate	cluster_106949	subcluster_134783
ivig_409	17129	48.117228092708274	Caudovirales	Low-quality	Escherichia coli	temperate	cluster_146416	subcluster_184613
ivig_410	28523	51.24986852715353	Caudovirales	Medium-quality	Escherichia coli	temperate	cluster_202438	subcluster_254958
ivig_415	41130	44.48820812059324	Caudovirales	Medium-quality	Clostridium M bolteae;Hungatella hathewayi A	temperate	cluster_141739	subcluster_178457
ivig_416	14620	48.20109439124487	Caudovirales	Low-quality	Escherichia coli	temperate	cluster_276358	subcluster_347021
ivig_418	42664	48.69210575660979	Caudovirales	High-quality	Escherichia coli	temperate	cluster_14371	subcluster_17847
ivig_419	24572	50.02441803678984	Caudovirales	Medium-quality	Escherichia coli	temperate	cluster_217614	subcluster_274144
ivig_420	31532	42.84219205886084		Medium-quality	Weissella cibaria	virulent	cluster_52720	subcluster_66400
ivig_422	38933	47.49698199470886	Caudovirales	Medium-quality	NA;Bacteroides B vulgatus	virulent	cluster_45387	subcluster_56940
ivig_424	42136	47.45823049174103	Caudovirales	High-quality	Bacteroides fragilis	virulent	cluster_142840	subcluster_179862
ivig_428	25028	42.5003995525012	Caudovirales	Medium-quality	Bacteroides fragilis	virulent	cluster_243062	subcluster_305577
ivig_432	31113	34.90180953299264	Caudovirales	High-quality	Bacteroides dorei	virulent	cluster_184188	subcluster_232299
ivig_433	34368	48.56261638733706	Caudovirales	Medium-quality	Parabacteroides distasonis;Bacteroides B dorei	virulent	cluster_20420	subcluster_25583
ivig_434	16789	33.34326046816368	Caudovirales	Low-quality	Bacillus cereus	temperate	cluster_5918	subcluster_7234
ivig_436	80284	43.54665935927458	Caudovirales	High-quality	Clostridium bolteae	virulent	cluster_100873	subcluster_127261
ivig_437	18330	49.89634478996181	Caudovirales	Low-quality	Clostridium M clostridioformis;Clostridium M bolteae	virulent	cluster_97968	subcluster_123342
ivig_443	28046	41.62447407829993	Caudovirales	Medium-quality	Bacteroides thetaiotaomicron	virulent	cluster_206276	subcluster_259632
ivig_444	27421	39.08683126071259	Caudovirales	Medium-quality	Bacteroides caccae	virulent	cluster_61959	subcluster_78150
ivig_445	70022	37.98234840478707		High-quality	Bacteroides caccae	temperate	cluster_233143	subcluster_293451
ivig_446	38240	36.7076359832636	Caudovirales	Complete	Parabacteroides gordonii	virulent	cluster_245663	subcluster_308722
ivig_447	39016	36.08519581710068	Caudovirales	High-quality	Parabacteroides gordonii	temperate	cluster_104770	subcluster_132068
ivig_448	37629	43.44787265141248	Caudovirales	High-quality	Parabacteroides gordonii	virulent	cluster_102691	subcluster_129577
ivig_450	37845	41.99497952173339	Caudovirales	Medium-quality	Blautia obeum	virulent	cluster_183351	subcluster_231315
ivig_451	63731	38.41772449828184	Caudovirales	High-quality	Blautia obeum	temperate	cluster_130914	subcluster_164750
ivig_452	128053	25.56441473452399		Medium-quality	Megamonas funiformis	temperate	cluster_255046	subcluster_320278
ivig_455	23526	38.247045821644136		Low-quality	Bacteroides cellulosilyticus	virulent	cluster_102029	subcluster_128684
ivig_456	42976	40.764612807148175	Caudovirales	High-quality	Streptococcus salivarius	temperate	cluster_211274	subcluster_265769
ivig_460	46184	41.39312315953577	Caudovirales	Medium-quality	Bacteroides vulgatus	virulent	cluster_179432	subcluster_226479
ivig_461	45137	45.9157675521191	Caudovirales	High-quality	Bacteroides caccae;Bacteroides ovatus	virulent	cluster_120815	subcluster_152197
ivig_464	35352	37.93279022403259	Caudovirales	High-quality	Bacteroides ovatus	virulent	cluster_90861	subcluster_114482
ivig_469	37682	43.66010296693382	Caudovirales	High-quality	Roseburia inulinivorans	temperate	cluster_124927	subcluster_157355
ivig_470	55351	44.438221531679645	Caudovirales	Medium-quality	Bacteroides caccae;Bacteroides thetaiotaomicron	virulent	cluster_44852	subcluster_56275
ivig_473	50025	39.604197901049474	Caudovirales	High-quality	Ruminococcus gnavus	temperate	cluster_229539	subcluster_288895
ivig_475	22575	44.01771871539314	Caudovirales	Medium-quality	Clostridium leptum	virulent	cluster_256465	subcluster_322015
ivig_476	28701	40.69893035085885	Caudovirales	Medium-quality	Bacteroides uniformis;NA	virulent	cluster_119205	subcluster_150181
ivig_478	70382	31.294933363644112	Caudovirales	Medium-quality	Erysipelatoclostridium ramosum	temperate	cluster_106950	subcluster_134784
ivig_479	20868	36.28042936553575	Caudovirales	Medium-quality	Erysipelatoclostridium ramosum	virulent	cluster_146417	subcluster_184614
ivig_480	34869	33.872494192549254	Caudovirales	High-quality	Erysipelatoclostridium ramosum	temperate	cluster_202439	subcluster_254960
ivig_481	24989	33.93493136980271	Caudovirales	Medium-quality	Erysipelatoclostridium ramosum	virulent	cluster_141740	subcluster_178458
ivig_483	71486	38.9083177125591	Caudovirales	High-quality	Bacteroides B dorei;Bacteroides B vulgatus	temperate	cluster_276359	subcluster_347022
ivig_484	44305	39.62306737388557	Caudovirales	Medium-quality	GCF 002632415.1	virulent	cluster_94152	subcluster_118560
ivig_485	57039	39.6360384999737	Caudovirales	Medium-quality	GCF 002632415.1	virulent	cluster_87664	subcluster_110609
ivig_486	33238	40.61616222396053	Caudovirales	Medium-quality	GCF 002632415.1	virulent	cluster_129596	subcluster_163091
ivig_491	44918	30.03472995235763	Caudovirales	High-quality	Megamonas funiformis	temperate	cluster_142841	subcluster_179863
ivig_492	53260	29.141945174615092	Caudovirales	High-quality	Megamonas funiformis	temperate	cluster_81474	subcluster_102305
ivig_493	42138	47.301722910437135	Caudovirales	High-quality	Bacteroides fragilis	virulent	cluster_184189	subcluster_232306
ivig_494	29722	41.925173272323526	Caudovirales	Medium-quality	Bacteroides fragilis	virulent	cluster_152797	subcluster_192342
ivig_495	91253	39.66664109673106	Caudovirales	High-quality	GCF 002632415.1	virulent	cluster_270226	subcluster_339085
ivig_496	46194	44.85431008356064	Caudovirales	Medium-quality	Bacteroides salyersiae;GCF 002632415.1;Bacteroides caccae	virulent	cluster_3713	subcluster_4634
ivig_499	64736	38.98140138408305	Caudovirales	High-quality	Bacteroides ovatus	temperate	cluster_89037	subcluster_112292
ivig_501	40250	41.66211180124223	Caudovirales	High-quality	Ruminococcus bromii	temperate	cluster_100874	subcluster_127267
ivig_502	45080	59.71606033717835	Caudovirales	High-quality	Bifidobacterium longum;Bifidobacterium pseudocatenulatum	temperate	cluster_97969	subcluster_123343
ivig_505	56747	42.43219905898109	Caudovirales	High-quality	Bacteroides fragilis;Parabacteroides distasonis;Bacteroides stercoris	virulent	cluster_70047	subcluster_88497
ivig_507	82474	40.75708708198948	Caudovirales	High-quality	Bacteroides vulgatus	temperate	cluster_48938	subcluster_61562
ivig_508	60594	41.89358682377794	Caudovirales	Medium-quality	Bacteroides vulgatus	virulent	cluster_63034	subcluster_79467
ivig_512	41445	39.82386295089878	Caudovirales	Medium-quality	UBA10785	virulent	cluster_245664	subcluster_308723
ivig_516	63670	46.08292759541385	Caudovirales	High-quality	Agathobacter rectalis	virulent	cluster_104771	subcluster_132069
ivig_517	18647	40.95028690942243		Low-quality	Dorea formicigenerans	virulent	cluster_183352	subcluster_231316
ivig_525	37913	38.37206235328252	Caudovirales	High-quality	Roseburia inulinivorans	temperate	cluster_26993	subcluster_33898
ivig_528	47419	39.71614753579789	Caudovirales	High-quality	Bacteroides thetaiotaomicron	virulent	cluster_129567	subcluster_163055
ivig_530	56708	40.57981237215208	Caudovirales	High-quality	UBA10785	virulent	cluster_255047	subcluster_320279
ivig_531	52581	46.52631178562599	Caudovirales	High-quality	Clostridium M clostridioformis;Clostridium M bolteae	virulent	cluster_267248	subcluster_335438
ivig_532	34318	47.15892534529984	Caudovirales	Medium-quality	Clostridium M clostridioformis;Clostridium M bolteae	temperate	cluster_211275	subcluster_265771
ivig_533	37534	47.63414504182874	Caudovirales	High-quality	Clostridium M clostridioformis;NA;Clostridium M bolteae	temperate	cluster_227994	subcluster_286896
ivig_536	47174	40.683427311654725	Caudovirales	High-quality	Blautia A wexlerae;GCA 000436615.1;GCA 900066335.1;NA;Blautia A obeum;GCA 900066085.1	virulent	cluster_120816	subcluster_152200
ivig_537	35536	41.92086897793786	Caudovirales	Medium-quality	Blautia obeum	virulent	cluster_149799	subcluster_188778
ivig_540	39362	60.18749047304507	Caudovirales	High-quality	Gordonibacter pamelaeae	temperate	cluster_44853	subcluster_56279
ivig_550	64948	47.19313912668596	Caudovirales	High-quality	Ruminococcus B lactaris;Roseburia hominis	virulent	cluster_229540	subcluster_288896
ivig_551	40085	60.1970812024448	Caudovirales	High-quality	NA;Bifidobacterium pseudocatenulatum;Bifidobacterium adolescentis B	temperate	cluster_256466	subcluster_322016
ivig_552	46167	58.9338705135703	Caudovirales	High-quality	NA;Bifidobacterium adolescentis B;Bifidobacterium pseudocatenulatum	temperate	cluster_119206	subcluster_150182
ivig_553	34372	60.400907715582456	Caudovirales	High-quality	Bifidobacterium angulatum;Bifidobacterium pseudocatenulatum;Bifidobacterium longum;Bifidobacterium adolescentis B;NA	temperate	cluster_106951	subcluster_134785
ivig_555	41457	38.7775285235304	Caudovirales	High-quality	Roseburia inulinivorans	temperate	cluster_146418	subcluster_184616
ivig_556	25949	42.175035646845735	Caudovirales	Medium-quality	Dorea formicigenerans;Dorea scindens	temperate	cluster_202440	subcluster_254962
ivig_559	66943	41.187278729665536	Caudovirales	High-quality	UBA10785	virulent	cluster_194768	subcluster_245569
ivig_561	70654	39.08483596116285	Caudovirales	High-quality	Bacteroides fragilis	temperate	cluster_219643	subcluster_276746
ivig_563	36495	63.79230031511166	Caudovirales	High-quality	Bifidobacterium longum;Bifidobacterium pseudocatenulatum	temperate	cluster_134772	subcluster_169454
ivig_564	15090	42.193505632869446	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_94153	subcluster_118565
ivig_565	25823	38.85296053905433	Caudovirales	Medium-quality	Parabacteroides distasonis	virulent	cluster_217615	subcluster_274145
ivig_566	23763	44.321003240331606	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_52721	subcluster_66401
ivig_567	28941	30.25465602432535	Caudovirales	Medium-quality	Clostridium butyricum	temperate	cluster_142842	subcluster_179864
ivig_568	32772	29.812034663737336	Caudovirales	Medium-quality	Clostridium butyricum	virulent	cluster_256334	subcluster_321837
ivig_571	62940	44.03082300603749	Caudovirales	Complete	GCA 000436615.1;GCA 900066335.1;Blautia A obeum;Eubacterium E hallii;Eubacterium E hallii A	virulent	cluster_184190	subcluster_232307
ivig_572	25272	38.16081038303261	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_20421	subcluster_25586
ivig_573	19372	42.56142886640512	Caudovirales	Low-quality	NA;GCA 900066335.1;GCA 900066075.1;Blautia A obeum;Blautia A wexlerae	virulent	cluster_5919	subcluster_7235
ivig_575	62983	38.47863709254879	Caudovirales	High-quality	Blautia obeum	virulent	cluster_100875	subcluster_127268
ivig_576	24957	38.51023760868694	Caudovirales	Low-quality	Blautia obeum	temperate	cluster_97970	subcluster_123344
ivig_577	13058	38.81911471894624	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_206277	subcluster_259635
ivig_581	69320	39.24697057126371	Caudovirales	High-quality	Bacteroides caccae	temperate	cluster_30315	subcluster_38123
ivig_582	45485	45.94481697262834	Caudovirales	High-quality	Bacteroides caccae;Bacteroides salyersiae	virulent	cluster_123351	subcluster_155373
ivig_584	40405	47.617869075609455	Caudovirales	High-quality	Holdemania filiformis;Holdemania massiliensis	temperate	cluster_179031	subcluster_225969
ivig_585	57263	45.86906030071774	Caudovirales	Complete	Holdemania filiformis;Holdemania massiliensis	temperate	cluster_233144	subcluster_293452
ivig_586	55737	46.40185155282846	Caudovirales	High-quality	Ruminococcus gnavus	virulent	cluster_245665	subcluster_308724
ivig_587	22581	39.170098755590985	Caudovirales	Low-quality	Ruminococcus gnavus	temperate	cluster_216639	subcluster_272907
ivig_590	76079	42.68326344983504	Caudovirales	High-quality	Prevotella copri	virulent	cluster_183353	subcluster_231317
ivig_593	51271	47.65266915020187	Caudovirales	High-quality	Prevotella copri	temperate	cluster_130915	subcluster_164751
ivig_594	38464	41.428348585690514	Caudovirales	Medium-quality	Bacteroides uniformis	virulent	cluster_255048	subcluster_320280
ivig_595	41353	50.7242521703383	Caudovirales	Medium-quality	Bacteroides uniformis	virulent	cluster_196913	subcluster_248182
ivig_598	39947	40.92172128069692	Caudovirales	High-quality	Ruminococcus bromii	temperate	cluster_102030	subcluster_128685
ivig_601	119974	51.81122576558255		High-quality	Bacteroides ovatus	virulent	cluster_157439	subcluster_198101
ivig_602	66048	38.624939437984494	Caudovirales	High-quality	Bacteroides ovatus	temperate	cluster_85466	subcluster_107573
ivig_603	25106	34.14721580498686	Caudovirales	Medium-quality	Bacteroides ovatus	virulent	cluster_120817	subcluster_152201
ivig_604	47102	45.34414674536113	Caudovirales	Medium-quality	Bacteroides ovatus;Bacteroides caccae	virulent	cluster_260107	subcluster_326397
ivig_605	40836	32.464002350866885	Caudovirales	High-quality	Erysipelatoclostridium ramosum	temperate	cluster_44854	subcluster_56280
ivig_607	39923	48.44074844074844	Caudovirales	Low-quality	Bacteroides cellulosilyticus	virulent	cluster_229541	subcluster_288897
