contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
UHGV-0389691	6481	No	NA	7	3	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389690	2857	No	NA	2	1	0	High-quality	High-quality	98.86	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0389711	5542	No	NA	8	5	0	High-quality	High-quality	98.62	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389699	6370	No	NA	7	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389714	2915	No	NA	4	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389713	6640	No	NA	7	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389729	6458	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389716	6255	No	NA	10	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389739	6057	No	NA	10	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0389734	40726	No	NA	58	26	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2012867	37156	No	NA	54	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2125224	45966	No	NA	64	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1995626	43509	No	NA	56	24	2	High-quality	High-quality	90.86	AAI-based (high-confidence)	0.0	1.0	
UHGV-2204457	37684	No	NA	41	12	2	High-quality	High-quality	98.18	AAI-based (medium-confidence)	0.0	1.0	
UHGV-2024713	36230	No	NA	44	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1990371	57979	No	NA	89	13	2	Medium-quality	Genome-fragment	89.51	AAI-based (high-confidence)	0.0	1.0	
UHGV-1988747	34732	No	NA	48	7	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-2133807	45247	No	NA	48	7	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0196452	32900	No	NA	44	29	1	High-quality	High-quality	92.95	AAI-based (high-confidence)	0.0	1.0	
UHGV-0122214	39039	No	NA	63	24	0	High-quality	High-quality	94.69	AAI-based (high-confidence)	0.0	1.0	
UHGV-1855352	4951	No	NA	8	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0640083	2851	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0213203	35596	No	NA	56	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0560479	6568	No	NA	8	3	0	High-quality	High-quality	96.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-1885677	45497	No	NA	51	4	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0180182	32822	No	NA	52	19	0	High-quality	High-quality	95.46	AAI-based (high-confidence)	0.0	1.0	
UHGV-0190058	67435	No	NA	80	10	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1457460	45846	No	NA	64	29	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0180188	42842	No	NA	51	28	1	High-quality	High-quality	90.19	AAI-based (high-confidence)	0.0	1.0	
UHGV-0095447	90067	No	NA	109	43	3	High-quality	High-quality	91.81	AAI-based (high-confidence)	0.0	1.0	
UHGV-1548327	41507	No	NA	60	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2141894	38542	No	NA	55	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2183150	38864	No	NA	57	21	1	High-quality	High-quality	96.12	AAI-based (medium-confidence)	0.0	1.0	
UHGV-2161958	36745	No	NA	57	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0107565	39314	No	NA	70	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1518185	50734	No	NA	76	10	4	High-quality	High-quality	94.98	AAI-based (high-confidence)	0.0	1.01	
UHGV-2146795	36740	No	NA	54	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2126688	77220	No	NA	129	18	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0014137	41929	No	NA	56	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2182389	44219	No	NA	51	21	0	Medium-quality	Genome-fragment	89.42	AAI-based (high-confidence)	0.0	1.0	
UHGV-1347383	6531	No	NA	7	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1531143	34232	No	NA	56	26	0	High-quality	High-quality	94.55	AAI-based (high-confidence)	0.0	1.0	
UHGV-1437032	38538	No	NA	60	12	0	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018927	184832	No	NA	238	20	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0289951	5826	No	NA	7	2	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
UHGV-0162596	37136	No	NA	61	21	1	High-quality	High-quality	98.63	AAI-based (high-confidence)	0.0	1.0	
UHGV-1476864	151107	No	NA	185	15	2	High-quality	High-quality	98.24	AAI-based (high-confidence)	0.0	1.0	
UHGV-1989324	7267	No	NA	8	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1905345	35034	No	NA	52	19	1	High-quality	High-quality	93.69	AAI-based (high-confidence)	0.0	1.0	
UHGV-0015736	41573	No	NA	39	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1521743	37423	No	NA	51	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1398659	36366	No	NA	50	23	0	High-quality	High-quality	94.22	AAI-based (high-confidence)	0.0	1.0	
UHGV-0185397	41550	No	NA	50	23	1	Medium-quality	Genome-fragment	87.34	AAI-based (high-confidence)	0.0	1.0	
UHGV-1390409	40451	No	NA	50	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2117777	38525	No	NA	38	7	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2091018	45529	No	NA	51	23	2	Medium-quality	Genome-fragment	89.26	AAI-based (high-confidence)	0.0	1.0	
UHGV-0109369	49222	No	NA	73	28	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0109366	40069	No	NA	51	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0024492	44425	No	NA	76	23	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
UHGV-1340499	5555	No	NA	12	0	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
UHGV-0260560	43328	No	NA	49	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2137294	61480	No	NA	62	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1440165	159985	No	NA	212	176	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0102384	13739	No	NA	21	4	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1531804	32664	No	NA	46	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1399371	32731	No	NA	49	17	0	High-quality	High-quality	93.03	AAI-based (high-confidence)	0.0	1.0	
UHGV-0201667	37582	No	NA	57	26	0	High-quality	High-quality	91.04	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0224610	47462	No	NA	62	33	2	High-quality	High-quality	97.38	AAI-based (high-confidence)	0.0	1.0	
UHGV-1440163	159977	No	NA	196	19	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1440164	160013	No	NA	209	31	5	High-quality	High-quality	95.31	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433156	61142	No	NA	82	36	2	High-quality	High-quality	99.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433118	67512	No	NA	77	12	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433053	97087	No	NA	102	15	1	High-quality	High-quality	97.52	AAI-based (high-confidence)	0.0	1.0	
UHGV-1433001	40292	No	NA	52	20	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1415651	60244	No	NA	98	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0008383	50211	No	NA	79	16	1	High-quality	High-quality	95.72	AAI-based (high-confidence)	0.0	1.0	
UHGV-0033028	59043	No	NA	80	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0006673	64764	No	NA	87	31	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1432855	40320	No	NA	49	25	0	High-quality	High-quality	97.37	AAI-based (high-confidence)	0.0	1.0	
UHGV-1458495	45795	No	NA	72	18	1	High-quality	High-quality	94.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-0100894	29785	No	NA	47	21	1	High-quality	High-quality	90.72	AAI-based (high-confidence)	0.0	1.0	
UHGV-0095289	39234	No	NA	49	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0095283	54000	No	NA	84	25	2	High-quality	High-quality	97.98	AAI-based (high-confidence)	0.0	1.0	
UHGV-1508489	56264	No	NA	101	19	1	High-quality	High-quality	98.42	AAI-based (high-confidence)	0.0	1.0	
UHGV-0442664	31822	No	NA	51	24	1	High-quality	High-quality	95.41	AAI-based (high-confidence)	0.0	1.0	
UHGV-0009046	91883	No	NA	125	13	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-2067137	43131	No	NA	48	24	3	High-quality	High-quality	90.89	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1344590	75415	No	NA	100	10	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0150135	41974	No	NA	66	13	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1400142	32597	No	NA	45	16	0	High-quality	High-quality	95.38	AAI-based (high-confidence)	0.0	1.0	
UHGV-1357213	44102	No	NA	65	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0016487	40105	No	NA	49	10	0	High-quality	High-quality	96.9	AAI-based (high-confidence)	0.0	1.0	
UHGV-0197724	37960	No	NA	49	18	0	High-quality	High-quality	91.95	AAI-based (high-confidence)	0.0	1.0	
UHGV-0154458	32835	No	NA	49	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0016486	39943	No	NA	59	6	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0348308	16680	No	NA	20	7	0	Complete	High-quality	100.0	ITR (medium-confidence)	0.0	1.0	
UHGV-1357216	15908	No	NA	22	8	0	Medium-quality	Genome-fragment	71.64	AAI-based (medium-confidence)	0.0	1.0	low-confidence ITR
UHGV-0016483	38365	No	NA	69	18	0	High-quality	High-quality	91.47	AAI-based (high-confidence)	0.0	1.0	
UHGV-0016488	40222	No	NA	77	15	1	High-quality	High-quality	98.58	AAI-based (high-confidence)	0.0	1.0	
UHGV-0173401	30343	No	NA	49	15	1	High-quality	High-quality	92.98	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0059328	40290	No	NA	59	18	1	High-quality	High-quality	99.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0324336	45108	No	NA	54	30	1	High-quality	High-quality	96.93	AAI-based (high-confidence)	0.0	1.0	
UHGV-1458467	45883	No	NA	78	21	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0032509	65610	No	NA	87	28	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0180142	31895	No	NA	53	27	0	High-quality	High-quality	91.88	AAI-based (high-confidence)	0.0	1.01	
UHGV-0180143	33331	No	NA	54	17	0	High-quality	High-quality	93.04	AAI-based (high-confidence)	0.0	1.0	
UHGV-0226209	15898	No	NA	20	6	0	High-quality	High-quality	95.2	AAI-based (medium-confidence)	0.0	1.01	
UHGV-0391857	2547	No	NA	3	2	0	High-quality	High-quality	90.08	AAI-based (high-confidence)	0.0	1.0	
UHGV-0027616	128125	No	NA	173	26	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1497604	46748	No	NA	81	50	0	High-quality	High-quality	99.41	AAI-based (high-confidence)	0.0	1.0	
UHGV-1420282	35901	No	NA	49	17	0	High-quality	High-quality	91.59	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0179698	48399	No	NA	70	33	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-2109154	6024	No	NA	9	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
UHGV-1494345	155648	No	NA	219	58	2	High-quality	High-quality	93.98	AAI-based (high-confidence)	0.0	1.0	
UHGV-0044878	38384	No	NA	49	25	1	High-quality	High-quality	92.72	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0167996	46936	No	NA	52	4	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0167999	17836	No	NA	29	7	0	Medium-quality	Genome-fragment	86.86	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385300	41345	No	NA	61	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385297	188823	No	NA	276	36	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385295	36553	No	NA	59	22	0	High-quality	High-quality	97.46	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385278	6061	No	NA	10	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385274	78513	No	NA	133	22	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385270	5433	No	NA	9	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385264	35903	No	NA	42	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385262	5752	No	NA	8	3	0	High-quality	High-quality	99.12	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385318	37110	No	NA	61	12	0	High-quality	High-quality	94.28	AAI-based (high-confidence)	0.0	1.0	
UHGV-0385302	42117	No	NA	71	27	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368705	38251	No	NA	64	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368703	38221	No	NA	68	25	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368701	38228	No	NA	74	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368699	99380	No	NA	103	16	0	High-quality	High-quality	96.63	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368694	50703	No	NA	49	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368693	50707	No	NA	85	18	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368688	50662	No	NA	67	13	2	High-quality	High-quality	99.76	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368683	38848	No	NA	58	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368658	99483	No	NA	84	14	1	High-quality	High-quality	96.5	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368656	38461	No	NA	65	19	2	High-quality	High-quality	98.49	AAI-based (high-confidence)	0.0	1.0	
UHGV-0144746	37210	No	NA	57	21	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0018570	41145	No	NA	71	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
UHGV-1456739	75752	No	NA	122	20	3	High-quality	High-quality	98.85	AAI-based (high-confidence)	0.0	1.0	
UHGV-1520317	39752	No	NA	52	19	0	High-quality	High-quality	96.74	AAI-based (high-confidence)	0.0	1.0	
UHGV-1422221	35812	No	NA	50	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1458768	51738	No	NA	54	10	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1533593	37163	No	NA	54	12	0	High-quality	High-quality	91.73	AAI-based (high-confidence)	0.0	1.0	
UHGV-1412825	34947	No	NA	52	22	0	High-quality	High-quality	96.4	AAI-based (high-confidence)	0.0	1.0	
UHGV-1446444	44664	No	NA	59	39	0	Medium-quality	Genome-fragment	67.63	HMM-based (lower-bound)	0.0	1.0	
UHGV-0083288	39828	No	NA	58	26	2	High-quality	High-quality	91.21	AAI-based (high-confidence)	0.0	1.0	
UHGV-1984087	33392	No	NA	45	9	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0051422	36884	No	NA	42	23	2	High-quality	High-quality	91.74	AAI-based (high-confidence)	0.0	1.0	
UHGV-1538167	157837	No	NA	239	38	5	High-quality	High-quality	96.76	AAI-based (high-confidence)	0.0	1.0	
UHGV-0001975	34552	No	NA	68	20	0	High-quality	High-quality	92.85	AAI-based (high-confidence)	0.0	1.0	
UHGV-0001977	36390	No	NA	52	19	0	Medium-quality	Genome-fragment	88.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-2102797	40862	No	NA	63	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0164088	33107	No	NA	53	16	1	High-quality	High-quality	94.29	AAI-based (high-confidence)	0.0	1.0	
UHGV-1541943	38866	No	NA	49	10	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1541942	48130	No	NA	77	29	2	High-quality	High-quality	95.92	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365220	12784	No	NA	17	4	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.02	
UHGV-0036012	59461	No	NA	100	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036005	67414	No	NA	94	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036022	42755	No	NA	55	22	0	High-quality	High-quality	98.21	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0036013	56720	No	NA	92	33	3	High-quality	High-quality	93.63	AAI-based (medium-confidence)	0.0	1.0	
UHGV-0036032	63552	No	NA	94	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0036031	63725	No	NA	66	10	0	High-quality	High-quality	90.56	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1385471	42090	No	NA	50	2	2	High-quality	High-quality	97.07	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1385475	42087	No	NA	74	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1382769	41033	No	NA	71	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1533192	37456	No	NA	51	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1294092	40483	No	NA	75	26	1	High-quality	High-quality	93.4	AAI-based (high-confidence)	0.0	1.0	
UHGV-0140044	60122	No	NA	78	21	1	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
UHGV-2008797	46839	No	NA	74	25	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0170347	37692	No	NA	47	28	1	High-quality	High-quality	93.45	AAI-based (high-confidence)	0.0	1.0	
UHGV-1385478	42084	No	NA	58	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1368477	12395	No	NA	16	5	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
UHGV-0127193	34710	No	NA	54	23	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
UHGV-1365150	34643	No	NA	58	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365121	54822	No	NA	89	26	0	High-quality	High-quality	99.08	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365140	58763	No	NA	98	26	0	High-quality	High-quality	98.78	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365102	55871	No	NA	94	21	2	High-quality	High-quality	98.15	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365103	55799	No	NA	100	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365099	55827	No	NA	92	14	0	High-quality	High-quality	95.37	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365101	55756	No	NA	102	16	1	High-quality	High-quality	91.55	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365095	55546	No	NA	89	16	1	High-quality	High-quality	96.18	AAI-based (high-confidence)	0.0	1.0	
UHGV-1365098	55874	No	NA	89	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364396	31916	No	NA	52	17	1	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364399	40398	No	NA	57	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364407	39726	No	NA	64	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1364410	55935	No	NA	75	29	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
UHGV-0006909	47951	No	NA	82	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0044636	61416	No	NA	109	25	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1383624	43332	No	NA	65	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1353482	42447	No	NA	57	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1355531	50977	No	NA	64	16	1	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
UHGV-0104758	41026	No	NA	53	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0112154	57230	No	NA	101	19	0	High-quality	High-quality	99.25	AAI-based (high-confidence)	0.0	1.0	
UHGV-1883265	131756	No	NA	144	34	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0132662	51355	No	NA	93	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-0328267	5516	No	NA	9	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1358277	33766	No	NA	51	16	2	High-quality	High-quality	98.72	AAI-based (high-confidence)	0.0	1.0	
UHGV-1370930	44382	No	NA	66	21	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354315	43427	No	NA	55	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354309	45075	No	NA	57	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354404	3017	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
UHGV-1354223	32763	No	NA	61	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354183	42456	No	NA	79	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1359931	41368	No	NA	56	19	0	High-quality	High-quality	95.43	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354232	5891	No	NA	10	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
UHGV-1354156	6054	No	NA	11	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
