contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
PQ336903	37939	No	NA	44	43	0	High-quality	High-quality	95.45	AAI-based (high-confidence)	0.0	1.0	
PQ336902	45880	No	NA	72	46	0	High-quality	High-quality	97.8	AAI-based (high-confidence)	0.0	1.0	
PQ336901	39761	No	NA	53	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR670333	23285	No	NA	50	47	0	Low-quality	Genome-fragment	13.65	AAI-based (high-confidence)	0.0	1.0	
OR670332	23788	No	NA	30	28	0	Medium-quality	Genome-fragment	55.53	AAI-based (high-confidence)	0.0	1.0	
MT663720	52905	No	NA	74	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP921744	43500	No	NA	64	23	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
AB823818	38099	No	NA	61	37	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR711204	87179	No	NA	128	111	0	High-quality	High-quality	99.01	AAI-based (high-confidence)	0.0	1.0	
OP834087	66888	No	NA	99	12	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.01	
PQ432288	38492	No	NA	64	30	0	Medium-quality	Genome-fragment	79.15	AAI-based (high-confidence)	0.0	1.0	
PQ432287	25802	No	NA	41	16	0	Medium-quality	Genome-fragment	50.68	AAI-based (high-confidence)	0.0	1.0	
PQ432286	48056	No	NA	73	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ432285	49159	No	NA	74	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ432284	42180	No	NA	64	28	0	Medium-quality	Genome-fragment	83.25	AAI-based (high-confidence)	0.0	1.0	
PQ432283	39359	No	NA	68	28	0	Medium-quality	Genome-fragment	81.01	AAI-based (high-confidence)	0.0	1.0	
PQ435408	73004	No	NA	88	64	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.04	
PQ438181	77401	No	NA	108	16	0	Medium-quality	Genome-fragment	65.91	HMM-based (lower-bound)	0.0	1.0	
PQ462666	109440	No	NA	151	127	0	High-quality	High-quality	96.85	AAI-based (high-confidence)	0.0	1.0	
PQ480913	46962	No	NA	76	44	0	High-quality	High-quality	99.84	AAI-based (high-confidence)	0.0	1.0	
PQ480333	168357	No	NA	254	235	0	High-quality	High-quality	99.07	AAI-based (high-confidence)	0.0	1.0	
PQ473534	47273	No	NA	73	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ474312	66785	No	NA	95	86	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PQ474311	66162	No	NA	93	84	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PQ495743	60107	No	NA	75	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ495742	45503	No	NA	56	29	2	High-quality	High-quality	95.88	AAI-based (high-confidence)	0.0	1.0	
PQ495741	114825	No	NA	193	77	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ495740	117470	No	NA	190	79	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ495739	45791	No	NA	56	30	2	High-quality	High-quality	96.49	AAI-based (high-confidence)	0.0	1.0	
PQ495738	45789	No	NA	56	30	2	High-quality	High-quality	96.49	AAI-based (high-confidence)	0.0	1.0	
PQ521333	66795	No	NA	94	86	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ521332	45276	No	NA	68	46	0	High-quality	High-quality	99.83	AAI-based (high-confidence)	0.0	1.0	
PQ521331	44662	No	NA	66	47	0	High-quality	High-quality	98.49	AAI-based (high-confidence)	0.0	1.0	
PQ521330	45582	No	NA	70	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ521329	63894	No	NA	87	80	0	High-quality	High-quality	96.73	AAI-based (high-confidence)	0.0	1.0	
PQ530295	43569	No	NA	53	46	0	High-quality	High-quality	99.26	AAI-based (high-confidence)	0.0	1.0	
PQ553088	169756	No	NA	269	257	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ553208	48737	No	NA	72	67	0	High-quality	High-quality	98.37	AAI-based (high-confidence)	0.0	1.0	
PQ564447	80983	No	NA	106	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.07	
PQ568382	89223	No	NA	128	113	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ562891	43567	No	NA	54	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ559665	59708	No	NA	92	85	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
PQ559664	75250	No	NA	141	131	0	High-quality	High-quality	98.84	AAI-based (high-confidence)	0.0	1.0	
PQ559663	52948	No	NA	87	78	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ559668	51438	No	NA	81	73	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ559667	53675	No	NA	87	81	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ559666	194358	No	NA	285	54	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.11	
PQ559669	77674	No	NA	102	72	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PQ569648	106503	No	NA	165	96	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
PQ570679	44155	No	NA	53	43	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PQ278643	76688	No	NA	101	41	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ436005	44896	No	NA	76	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ435593	45245	No	NA	80	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ438048	149951	No	NA	258	154	0	High-quality	High-quality	98.93	AAI-based (high-confidence)	0.0	1.0	
PQ437329	56791	No	NA	81	42	1	Medium-quality	Genome-fragment	88.9	AAI-based (medium-confidence)	0.0	1.0	
PQ433354	139799	No	NA	212	195	0	High-quality	High-quality	98.73	AAI-based (high-confidence)	0.0	1.0	
PQ433353	143733	No	NA	237	119	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
PQ433352	55864	No	NA	92	32	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
PQ433351	44261	No	NA	53	44	0	High-quality	High-quality	99.22	AAI-based (high-confidence)	0.0	1.0	
PQ433350	45511	No	NA	71	59	0	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
PQ433349	151245	No	NA	263	154	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
PQ244022	49994	No	NA	74	50	0	High-quality	High-quality	98.61	AAI-based (high-confidence)	0.0	1.0	
PQ244021	71184	No	NA	95	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ244020	69323	No	NA	96	92	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
PQ244019	52574	No	NA	85	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ244018	58907	No	NA	79	27	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.03	
PQ244017	58907	No	NA	79	27	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.03	
PQ244016	158907	No	NA	213	181	0	High-quality	High-quality	99.56	AAI-based (high-confidence)	0.0	1.0	
PQ244015	50919	No	NA	73	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ244014	54478	No	NA	81	43	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
PQ244013	133791	No	NA	224	122	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.1	
PQ244012	42695	No	NA	74	17	0	Medium-quality	Genome-fragment	59.39	HMM-based (lower-bound)	0.0	1.0	
PQ244011	55839	No	NA	100	87	0	High-quality	High-quality	96.96	AAI-based (high-confidence)	0.0	1.0	
PQ244010	16981	No	NA	24	7	0	High-quality	High-quality	97.63	AAI-based (high-confidence)	0.0	1.0	
PQ451753	230423	No	NA	255	96	2	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
PQ109080	34064	No	NA	56	14	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
PQ109079	50223	No	NA	56	15	1	Medium-quality	Genome-fragment	62.29	AAI-based (high-confidence)	0.0	1.0	
PQ109078	20815	No	NA	40	2	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ109077	69092	No	NA	80	14	1	Medium-quality	Genome-fragment	85.69	AAI-based (medium-confidence)	0.0	1.0	
PQ109076	71251	No	NA	84	14	1	Medium-quality	Genome-fragment	88.37	AAI-based (medium-confidence)	0.0	1.0	
PQ109075	72273	No	NA	84	17	2	Medium-quality	Genome-fragment	89.64	AAI-based (medium-confidence)	0.0	1.0	
PQ109074	6680	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
PQ429081	92031	No	NA	170	159	0	High-quality	High-quality	98.95	AAI-based (high-confidence)	0.0	1.0	
PP358257	41342	No	NA	51	27	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP358256	40603	No	NA	61	33	0	Medium-quality	Genome-fragment	89.77	AAI-based (high-confidence)	0.0	1.0	
PP358255	61544	No	NA	70	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP358254	41344	No	NA	51	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ540732	47012	No	NA	56	38	0	High-quality	High-quality	99.43	AAI-based (high-confidence)	0.0	1.0	
PQ539418	43261	No	NA	55	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ521129	49633	No	NA	65	30	0	Medium-quality	Genome-fragment	56.25	AAI-based (high-confidence)	0.0	1.0	low-confidence DTR
PQ519586	49170	No	NA	78	68	0	High-quality	High-quality	99.24	AAI-based (high-confidence)	0.0	1.0	
PQ356897	52354	No	NA	73	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP858896	58097	No	NA	96	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ476011	45197	No	NA	59	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ476010	40478	No	NA	48	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ476009	44377	No	NA	56	44	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
PQ276738	72998	No	NA	95	64	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OQ915374	141775	No	NA	225	190	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ130134	53158	No	NA	91	79	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ130133	46530	No	NA	68	66	0	High-quality	High-quality	92.97	AAI-based (high-confidence)	0.0	1.0	
PQ130132	49748	No	NA	85	74	0	High-quality	High-quality	95.83	AAI-based (high-confidence)	0.0	1.0	
PQ130131	50045	No	NA	77	71	0	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
PP801331	40898	No	NA	53	50	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
MT410774	36472	No	NA	50	24	0	Medium-quality	Genome-fragment	89.92	AAI-based (high-confidence)	0.0	1.0	
MT325768	136811	No	NA	211	39	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
MT104122	64517	No	NA	93	32	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
AF271693	50550	No	NA	84	75	0	High-quality	High-quality	97.38	AAI-based (high-confidence)	0.0	1.0	
PQ492290	174369	No	NA	268	186	0	High-quality	High-quality	97.87	AAI-based (high-confidence)	0.0	1.0	
PQ492289	110875	No	NA	115	33	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ463998	43787	No	NA	54	36	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ488730	65951	No	NA	92	86	0	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
PQ408900	18229	No	NA	33	21	0	Low-quality	Genome-fragment	38.3	AAI-based (high-confidence)	0.0	1.0	
PQ518655	43722	No	NA	52	44	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
PP799040	33325	No	NA	61	28	1	Low-quality	Genome-fragment	20.02	AAI-based (high-confidence)	0.0	1.0	
PP799039	47879	No	NA	93	47	0	Low-quality	Genome-fragment	28.26	AAI-based (high-confidence)	0.0	1.0	
PP799038	64987	No	NA	71	57	0	Low-quality	Genome-fragment	38.5	AAI-based (high-confidence)	0.0	1.0	
PP799021	11551	No	NA	19	9	0	Low-quality	Genome-fragment	6.91	AAI-based (high-confidence)	0.0	1.0	
PP799020	11867	No	NA	13	13	0	Low-quality	Genome-fragment	7.0	AAI-based (high-confidence)	0.0	1.0	
PP799019	61679	No	NA	68	54	0	Low-quality	Genome-fragment	36.62	AAI-based (high-confidence)	0.0	1.0	
PP799017	13310	No	NA	11	11	0	Low-quality	Genome-fragment	7.9	AAI-based (high-confidence)	0.0	1.0	
PP799016	19680	No	NA	17	17	0	Low-quality	Genome-fragment	11.61	AAI-based (high-confidence)	0.0	1.0	
PP799015	23332	No	NA	41	16	1	Low-quality	Genome-fragment	13.96	AAI-based (high-confidence)	0.0	1.0	
PP799014	45300	No	NA	54	40	0	Low-quality	Genome-fragment	26.9	AAI-based (high-confidence)	0.0	1.0	
PP799013	62599	No	NA	112	60	0	Low-quality	Genome-fragment	37.04	AAI-based (high-confidence)	0.0	1.0	
PP798985	10766	No	NA	23	9	0	Low-quality	Genome-fragment	6.48	AAI-based (high-confidence)	0.0	1.0	
PP798984	11421	No	NA	18	10	0	Low-quality	Genome-fragment	6.75	AAI-based (high-confidence)	0.0	1.0	
PP798983	11456	No	NA	19	9	0	Low-quality	Genome-fragment	6.85	AAI-based (high-confidence)	0.0	1.0	
PP798982	68851	No	NA	78	60	0	Low-quality	Genome-fragment	40.87	AAI-based (high-confidence)	0.0	1.0	
PP798958	11551	No	NA	19	9	0	Low-quality	Genome-fragment	6.91	AAI-based (high-confidence)	0.0	1.0	
PP798957	13815	No	NA	23	12	0	Low-quality	Genome-fragment	8.12	AAI-based (high-confidence)	0.0	1.0	
PP798956	78548	No	NA	82	68	0	Low-quality	Genome-fragment	46.51	AAI-based (high-confidence)	0.0	1.0	
PQ069210	28170	No	NA	49	12	0	Medium-quality	Genome-fragment	89.89	AAI-based (high-confidence)	0.0	1.0	
PQ069209	23381	No	NA	34	20	1	Low-quality	Genome-fragment	49.86	AAI-based (high-confidence)	0.0	1.0	
PQ311674	141193	No	NA	184	135	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ438797	47779	No	NA	76	50	0	High-quality	High-quality	98.44	AAI-based (high-confidence)	0.0	1.01	
PP848412	57339	No	NA	95	33	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP816325	63695	No	NA	88	43	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ201089	57947	No	NA	86	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ201088	38758	No	NA	61	34	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
PQ201087	92786	No	NA	124	36	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ201086	52161	No	NA	90	84	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
PQ201085	67576	No	NA	94	44	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
PQ201084	57275	No	NA	99	81	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
PQ201083	38120	No	NA	67	35	0	High-quality	High-quality	98.05	AAI-based (high-confidence)	0.0	1.0	
PQ201082	57282	No	NA	86	47	0	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
PQ201081	53731	No	NA	87	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ201080	69883	No	NA	94	81	0	High-quality	High-quality	99.55	AAI-based (high-confidence)	0.0	1.0	
PQ201079	52044	No	NA	88	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ201078	68722	No	NA	98	94	0	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
PQ201077	61466	No	NA	95	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR809231	38845	No	NA	43	41	0	High-quality	High-quality	97.22	AAI-based (high-confidence)	0.0	1.0	
PQ429080	44015	No	NA	61	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ429079	45476	No	NA	73	58	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ416618	166719	No	NA	257	242	0	High-quality	High-quality	98.08	AAI-based (high-confidence)	0.0	1.0	
PP213047	41707	No	NA	66	45	0	High-quality	High-quality	96.69	AAI-based (high-confidence)	0.0	1.0	
PP001500	152107	No	NA	200	180	0	High-quality	High-quality	96.26	AAI-based (high-confidence)	0.0	1.0	
OR636104	168103	No	NA	245	155	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR665531	41230	No	NA	83	40	0	High-quality	High-quality	91.75	AAI-based (high-confidence)	0.0	1.0	
OR665530	45218	No	NA	86	43	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PP729052	16853	No	NA	18	16	0	High-quality	High-quality	95.28	AAI-based (high-confidence)	0.0	1.0	
PP729051	17245	No	NA	18	16	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.01	
PP747161	48028	No	NA	57	35	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PP758980	40316	No	NA	52	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
PP596835	60633	No	NA	90	58	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OR584014	151205	No	NA	296	164	2	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
OR584013	165282	No	NA	261	253	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OR004835	50308	No	NA	82	65	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ351753	34476	No	NA	49	31	0	High-quality	High-quality	95.88	AAI-based (high-confidence)	0.0	1.0	
PP105779	123932	No	NA	177	151	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.09	
MH160766	149803	No	NA	278	159	2	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
MK630230	110849	No	NA	149	87	0	High-quality	High-quality	97.26	AAI-based (high-confidence)	0.0	1.0	
PQ411323	40245	No	NA	49	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ462667	109002	No	NA	146	120	0	High-quality	High-quality	96.49	AAI-based (high-confidence)	0.0	1.0	
PQ480021	51790	No	NA	95	23	0	Medium-quality	Genome-fragment	62.04	HMM-based (lower-bound)	0.0	1.02	low-confidence DTR
PQ476032	44403	No	NA	58	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ471667	59226	No	NA	73	68	0	High-quality	High-quality	91.73	AAI-based (high-confidence)	0.0	1.0	
PQ362688	56117	No	NA	88	82	0	High-quality	High-quality	91.69	AAI-based (high-confidence)	0.0	1.0	
PQ362687	67820	No	NA	92	43	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
PQ362686	69550	No	NA	110	27	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ362685	68891	No	NA	119	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
PQ362684	67237	No	NA	92	43	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
PQ362683	57450	No	NA	101	92	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
PQ362682	53469	No	NA	95	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362681	41519	No	NA	62	57	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362680	53315	No	NA	97	32	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362679	15612	No	NA	24	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362678	38469	No	NA	67	35	0	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
PQ362677	38495	No	NA	65	25	0	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
PQ362676	42833	No	NA	65	21	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
PQ362675	17441	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362674	38343	No	NA	67	35	0	High-quality	High-quality	98.85	AAI-based (high-confidence)	0.0	1.0	
PQ362673	41901	No	NA	62	56	0	High-quality	High-quality	97.37	AAI-based (high-confidence)	0.0	1.0	
PQ362672	47696	No	NA	81	72	0	High-quality	High-quality	91.85	AAI-based (high-confidence)	0.0	1.0	
PQ362671	42403	No	NA	64	34	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362670	15675	No	NA	21	9	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
PQ362669	46697	No	NA	82	28	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362668	50196	No	NA	82	71	0	High-quality	High-quality	96.66	AAI-based (high-confidence)	0.0	1.0	
PQ362667	41595	No	NA	62	54	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362666	41901	No	NA	61	55	0	High-quality	High-quality	97.38	AAI-based (high-confidence)	0.0	1.0	
PQ362665	66343	No	NA	90	41	0	High-quality	High-quality	97.8	AAI-based (high-confidence)	0.0	1.0	
PQ362664	41813	No	NA	62	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362663	41821	No	NA	62	56	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
PQ362662	51840	No	NA	88	80	0	High-quality	High-quality	98.62	AAI-based (high-confidence)	0.0	1.0	
PQ362661	51219	No	NA	94	29	0	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
PQ362660	133578	No	NA	223	108	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.09	
PQ362659	49288	No	NA	77	69	0	High-quality	High-quality	94.91	AAI-based (high-confidence)	0.0	1.0	
PQ362658	17385	No	NA	25	8	0	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
PQ449569	154239	No	NA	224	201	0	High-quality	High-quality	96.69	AAI-based (high-confidence)	0.0	1.0	
PQ449568	70563	No	NA	94	75	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
PQ474233	47219	No	NA	85	76	0	High-quality	High-quality	90.96	AAI-based (high-confidence)	0.0	1.0	
PP978974	38049	No	NA	44	30	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.0	
